claim_id,claim_date,customer_id,customer_name,sku_id,claim_type,quantity,claim_amount,approved_amount,status,reason_text,document_status
PIDCLM0003375,2025-01-17,PIDOUT004841,Lucky Suresh Hardware,PID0033,Expiry,9,7879.87,1948.84,Rejected,wrong SKU billed,complete
PIDCLM0003376,2024-08-23,PIDOUT003857,Mahalakshmi Bala Corporation,PID0019,Leakage,32,63207.59,2628.60,Credit note raised,leakage,manual approval
PIDCLM0003377,2026-02-17,PIDOUT003397,Metro Lakshmi Hardware,PID0013,Leakage,7,69612.81,27984.81,Credit note raised,expired stock,manual approval
PIDCLM0003378,2024-04-12,PIDDLR000195,Sri Ganesh Services,PID0024,Leakage,54,9264.06,5814.32,Pending photo,leakage,duplicate suspected
PIDCLM0003379,2026-02-16,PIDOUT001335,New Bala Paints,PID0018,Leakage,23,11080.87,5068.87,Rejected,wrong SKU billed,duplicate suspected
PIDCLM0003380,2025-09-12,PIDDLR000331,Modern Bala Hardware,PID0018,Short supply,18,68529.33,362.67,Rejected,leakage,manual approval
PIDCLM0003381,2025-02-17,PIDOUT006750,New Revathi Distributors Pvt,PID0010,Scheme claim,37,64885.05,6628.95,Open,damaged in transit,complete
PIDCLM0003382,2025-02-13,PIDOUT003560,Murugan Karthik Chemicals,PID0006,Short supply,55,58025.55,27209.44,Open,warranty defect,invoice missing
PIDCLM0003383,2024-09-01,PIDOUT002448,ROYAL DEEPAK HARDWARE,PID0029,Leakage,56,53820.64,35441.71,Pending photo,expired stock,invoice missing
PIDCLM0003384,2025-04-02,PIDOUT002858,Lucky Arun Hardware,PID0030,Damage return,37,9265.47,1828.08,Pending photo,warranty defect,duplicate suspected
PIDCLM0003385,2025-07-30,PIDOUT000925,United Senthil Depot,PID0010,Short supply,13,18301.60,10106.64,Credit note raised,warranty defect,invoice missing
PIDCLM0003386,07-Dec-25,PIDOUT004597,Star Rafiq Fertilisers,PID0026,Leakage,21,53228.96,5916.06,Approved,rate difference,manual approval
PIDCLM0003387,04-Aug-24,PIDOUT000447,Prime Venkatesh Hardware,PID0032,Leakage,23,27538.96,5755.75,Open,warranty defect,duplicate suspected
PIDCLM0003388,2024-04-16,PIDOUT003976,Balaji Jagan Hardware,PID0007,Damage return,19,55801.98,23809.97,Credit note raised,expired stock,manual approval
PIDCLM0003389,2024-06-24,PIDOUT002639,United Jagan Hardware,PID0008,Damage return,31,16309.38,16138.85,Credit note raised,rate difference,manual approval
PIDCLM0003390,2024-10-19,PIDOUT006277,Prime Jagan Hardware,PID0020,Damage return,29,13454.15,3265.78,Settled,warranty defect,duplicate suspected
PIDCLM0003391,19/08/2024,PIDOUT003348,Vijaya Anand Associates,PID0028,Leakage,3,77573.03,46774.33,Approved,expired stock,photo missing
PIDCLM0003392,2025-01-04,PIDOUT002597,National Ganesh Hardware,PID0007,Leakage,4,2140.38,1167.08,Credit note raised,dealer says slow moving,photo missing
PIDCLM0003393,2025-12-04,PIDOUT007973,Shree Lokesh Paints,PID0031,Expiry,17,80563.42,11289.48,Approved,expired stock,photo missing
PIDCLM0003394,2024-08-18,PIDOUT000341,Kaveri Suresh Hardware,PID0021,Scheme claim,48,18886.81,4600.50,Approved,wrong SKU billed,photo missing
PIDCLM0003395,02-Jun-24,PIDOUT006127,National Lakshmi Mart,PID0007,Rate difference,48,83033.76,34737.26,Credit note raised,wrong SKU billed,duplicate suspected
PIDCLM0003396,2024-06-22,PIDOUT005578,New Lokesh Enterprises,PID0013,Expiry,50,28439.32,8552.85,Rejected,dealer says slow moving,photo missing
PIDCLM0003397,2025-03-02,PIDOUT002038,Lucky Karthik Mart,PID0006,Leakage,32,64558.08,19621.41,Rejected,dealer says slow moving,duplicate suspected
PIDCLM0003398,2026-01-09,PIDOUT000791,Murugan Priya Paints,PID0019,Expiry,54,30521.32,9496.83,Approved,expired stock,invoice missing
PIDCLM0003399,2024-07-22,PIDOUT006231,Metro Geetha Hardware,PID0012,Rate difference,23,28389.98,22947.51,Pending photo,wrong SKU billed,invoice missing
PIDCLM0003400,2024-04-21,PIDOUT005018,Murugan Geetha Hardware,PID0027,Expiry,55,82840.49,39605.45,Settled,wrong SKU billed,complete
PIDCLM0003401,2024-10-21,PIDOUT007122,New Hari Traders,PID0022,Rate difference,12,15582.36,12583.05,Open,warranty defect,photo missing
PIDCLM0003402,2026-03-31,PIDOUT003151,United Chandra Hardware,PID0031,Leakage,20,31669.09,29736.47,Approved,batch issue,invoice missing
PIDCLM0003403,2025-10-24,PIDOUT004083,Vijaya Meena Fertilisers,PID0008,Leakage,9,24888.99,3619.45,Pending photo,leakage,manual approval
PIDCLM0003404,2025-03-06,PIDOUT001158,Kaveri Hari Hardware,PID0018,Leakage,56,66873.58,48310.13,Pending photo,batch issue,photo missing
PIDCLM0003405,2025-10-14,PIDOUT000991,Sree Priya Stores,PID0005,Short supply,18,76389.49,49732.65,Open,expired stock,photo missing
PIDCLM0003406,2025-09-28,PIDOUT000260,Shree Chandra Chemicals,PID0001,Damage return,17,80347.98,23740.59,Approved,expired stock,manual approval
PIDCLM0003407,28-Mar-26,PIDOUT004861,Sri Jagan Traders,PID0002,Rate difference,35,64650.62,32759.85,Rejected,expired stock,complete
PIDCLM0003408,2025-07-16,PIDOUT005710,City Irfan Paints,PID0003,Damage return,54,50071.31,2991.78,Settled,warranty defect,manual approval
PIDCLM0003409,2024-10-18,PIDOUT004028,Balaji Priya Corporation,PID0021,Expiry,18,77758.99,21581.10,Open,expired stock,manual approval
PIDCLM0003410,2024-05-01,PIDOUT008835,City Lakshmi Hardware,PID0013,Short supply,28,38674.50,21285.92,Open,wrong SKU billed,manual approval
PIDCLM0003411,2025-04-01,PIDOUT008087,Ganesh Hari Enterprises,PID0032,Leakage,27,65409.81,33804.96,Open,expired stock,manual approval
PIDCLM0003412,2024-10-02,PIDOUT000063,Modern Kavya Hardware Ltd,PID0026,Damage return,39,72827.88,59944.09,Settled,batch issue,photo missing
PIDCLM0003413,2024-06-03,PIDOUT008293,New Lokesh Depot,PID0012,Expiry,15,74250.90,47009.11,Open,batch issue,duplicate suspected
PIDCLM0003414,09/11/2024,PIDOUT002867,Metro Revathi Hardware,PID0015,Damage return,47,71051.27,43272.02,Approved,batch issue,manual approval
PIDCLM0003415,2024-11-27,PIDOUT007569,Kaveri Farida Paints,PID0011,Leakage,8,79131.32,24502.43,Pending photo,batch issue,invoice missing
PIDCLM0003416,2025-02-04,PIDOUT001685,MURUGAN BALA HARDWARE,PID0028,Scheme claim,32,10675.98,6729.81,Open,expired stock,invoice missing
PIDCLM0003417,2025-06-06,PIDOUT003472,National Karthik Enterprises,PID0015,Expiry,21,66052.82,8546.37,Approved,batch issue,duplicate suspected
PIDCLM0003418,2025-03-01,PIDDLR000752,Shree Karthik Hardware,PID0030,Expiry,14,57670.37,54270.71,Pending photo,wrong SKU billed,duplicate suspected
PIDCLM0003419,2024-11-06,PIDOUT004342,Murugan Ganesh Chemicals,PID0021,Scheme claim,36,13934.65,9938.66,Approved,damaged in transit,photo missing
PIDCLM0003420,2026-02-07,PIDOUT005465,Ganesh Revathi Hardware,PID0013,Leakage,13,39806.37,4750.91,Settled,damaged in transit,manual approval
PIDCLM0003421,2025-10-30,PIDOUT005431,BALAJI SOWMYA HARDWARE,PID0022,Damage return,13,46427.45,16799.75,Approved,batch issue,manual approval
PIDCLM0003422,2025-12-12,PIDOUT000729,Lucky Anand Traders,PID0004,Damage return,48,20402.86,6340.09,Approved,warranty defect,complete
PIDCLM0003423,2025-08-05,PIDOUT003357,United Hari Associates,PID0023,Damage return,39,58475.85,27333.35,Open,batch issue,photo missing
PIDCLM0003424,2025-01-21,PIDOUT000044,City Anand Hardware,PID0017,Damage return,18,4849.21,1315.02,Pending photo,expired stock,manual approval
PIDCLM0003425,2024-08-21,PIDOUT003243,United Sowmya Hardware,PID0008,Damage return,20,76309.72,73936.01,Credit note raised,leakage,photo missing
PIDCLM0003426,20/06/2024,PIDOUT006828,Lucky Kavya Agro,PID0029,Leakage,48,42442.78,27681.58,Approved,wrong SKU billed,manual approval
PIDCLM0003427,08/08/2025,PIDOUT008779,Shree Hari Fertilisers,PID0026,Expiry,8,964.47,412.29,Rejected,warranty defect,manual approval
PIDCLM0003428,2024-10-27,PIDOUT001636,Metro Bala Hardware,PID0023,Expiry,12,72480.49,23406.60,Credit note raised,wrong SKU billed,invoice missing
PIDCLM0003429,2025-10-30,PIDOUT004742,Lucky Kavya Hardware,PID0022,Scheme claim,37,78213.98,44439.77,Settled,leakage,manual approval
PIDCLM0003430,2024-04-23,PIDOUT003231,United Sanjay Hardware,PID0007,Scheme claim,36,82310.36,24054.23,Approved,dealer says slow moving,photo missing
PIDCLM0003431,2026-01-07,PIDOUT006823,Metro Kavya Agencies,PID0015,Expiry,17,30849.66,2801.35,Pending photo,batch issue,photo missing
PIDCLM0003432,2024-12-31,PIDOUT003430,Star Hari Tyres,PID0002,Leakage,10,77075.98,42814.63,Rejected,damaged in transit,invoice missing
PIDCLM0003433,2025-12-21,PIDOUT004195,VIJAYA LOKESH AGENCIES,PID0004,Expiry,14,71632.84,61727.62,Open,batch issue,invoice missing
PIDCLM0003434,2025-03-07,PIDOUT002483,New Prakash Hardware,PID0033,Rate difference,9,3870.78,729.95,Credit note raised,damaged in transit,invoice missing
PIDCLM0003435,2025-02-28,PIDOUT001396,Sree Arun Depot,PID0008,Leakage,9,18820.25,17197.86,Pending photo,dealer says slow moving,photo missing
PIDCLM0003436,2025-11-30,PIDOUT001150,ROYAL PRIYA TRADERS,PID0025,Short supply,6,7119.21,2315.94,Approved,expired stock,photo missing
PIDCLM0003437,2024-11-22,PIDDLR000948,United Bala Sales,PID0005,Short supply,49,31846.39,435.04,Open,rate difference,invoice missing
PIDCLM0003438,2026-02-03,PIDDLR000067,Vijaya Anand Tyres,PID0002,Leakage,59,69865.85,50331.54,Pending photo,rate difference,manual approval
PIDCLM0003439,2024-11-29,PIDOUT002534,National Yusuf Mart,PID0028,Damage return,9,36620.72,32564.86,Open,leakage,invoice missing
PIDCLM0003440,2026-01-26,PIDDLR000652,Mahalakshmi Meena Enterprises,PID0002,Damage return,26,17811.43,12103.65,Open,leakage,duplicate suspected
PIDCLM0003441,10/11/2024,PIDOUT000301,City Geetha Hardware,PID0007,Damage return,23,81910.10,27512.37,Pending photo,leakage,manual approval
PIDCLM0003442,19-Jan-25,PIDOUT002956,United Karthik Paints,PID0021,Rate difference,1,74528.78,60454.81,Rejected,warranty defect,duplicate suspected
PIDCLM0003443,03/01/2026,PIDOUT000862,Metro Yusuf Traders,PID0009,Rate difference,48,83816.25,24724.16,Settled,rate difference,duplicate suspected
PIDCLM0003444,2025-04-01,PIDOUT005753,Royal Sanjay Mart,PID0013,Expiry,28,44631.66,44191.44,Settled,wrong SKU billed,photo missing
PIDCLM0003445,2025-10-07,PIDOUT001683,SRI ARUN CORPORATION,PID0020,Damage return,26,57774.09,13398.75,Pending photo,warranty defect,photo missing
PIDCLM0003446,2024-07-27,PIDOUT008975,Ganesh Deepak Chemicals,PID0032,Leakage,23,3218.03,1748.50,Rejected,expired stock,invoice missing
PIDCLM0003447,2024-09-14,PIDOUT005988,Mahalakshmi Jagan Hardware,PID0014,Scheme claim,60,24039.47,7636.07,Settled,warranty defect,manual approval
PIDCLM0003448,2024-07-19,PIDOUT006684,Kaveri Jagan Services,PID0017,Rate difference,29,52935.10,2329.84,Open,wrong SKU billed,duplicate suspected
PIDCLM0003449,2024-05-23,PIDDLR000338,City Lokesh Mart,PID0028,Short supply,23,61968.42,3599.37,Credit note raised,leakage,complete
PIDCLM0003450,2025-07-26,PIDOUT004503,Royal Lokesh Stores,PID0022,Leakage,23,38349.86,153.36,Open,dealer says slow moving,manual approval
PIDCLM0003451,21-Oct-25,PIDOUT007897,Ganesh Kavya Hardware,PID0030,Scheme claim,31,39802.62,1270.67,Rejected,warranty defect,photo missing
PIDCLM0003452,2024-11-03,PIDOUT008064,Shree Arun Sales,PID0001,Scheme claim,5,2374.26,432.24,Pending photo,expired stock,duplicate suspected
PIDCLM0003453,2025-12-04,PIDOUT000277,Balaji Prakash Hardware,PID0022,Rate difference,33,14668.50,4029.21,Pending photo,damaged in transit,complete
PIDCLM0003454,2025-09-14,PIDDLR000796,Prime Priya Distributors Pvt,PID0023,Scheme claim,51,29131.43,15410.57,Credit note raised,damaged in transit,photo missing
PIDCLM0003455,2025-09-08,PIDOUT000570,Modern Geetha Traders,PID0019,Short supply,47,31451.71,25925.30,Settled,rate difference,manual approval
PIDCLM0003456,2025-07-06,PIDDLR001037,Sri Farida Enterprises,PID0008,Short supply,43,55020.10,49597.69,Pending photo,dealer says slow moving,photo missing
PIDCLM0003457,2024-12-09,PIDDLR000490,Kaveri Jagan Distributors,PID0010,Scheme claim,51,73298.17,12946.98,Open,dealer says slow moving,photo missing
PIDCLM0003458,2026-01-17,PIDOUT003061,National Rafiq Tyres,PID0016,Expiry,14,82375.13,50059.85,Credit note raised,dealer says slow moving,photo missing
PIDCLM0003459,2025-09-02,PIDDLR000042,City Venkatesh Distributors,PID0033,Damage return,42,14103.02,9799.42,Settled,warranty defect,manual approval
PIDCLM0003460,2024-12-05,PIDOUT001810,CITY SURESH HARDWARE,PID0003,Damage return,29,75674.32,50462.34,Settled,batch issue,manual approval
PIDCLM0003461,18/04/2025,PIDOUT001084,Shree Farida Agencies,PID0013,Expiry,4,14168.92,10421.44,Credit note raised,expired stock,photo missing
PIDCLM0003462,2024-05-08,PIDOUT002301,Modern Venkatesh Fertilisers,PID0025,Expiry,46,34545.71,29123.92,Pending photo,dealer says slow moving,manual approval
PIDCLM0003463,12/07/2024,PIDOUT007632,City Revathi Fertilisers,PID0013,Rate difference,16,22518.81,2188.03,Rejected,batch issue,invoice missing
PIDCLM0003464,2024-09-04,PIDOUT002524,Murugan Geetha Hardware Main,PID0014,Damage return,8,82698.44,36003.88,Pending photo,batch issue,photo missing
PIDCLM0003465,24/09/2025,PIDOUT001200,Sri Irfan Distributors,PID0031,Scheme claim,12,10419.44,7913.23,Rejected,damaged in transit,invoice missing
PIDCLM0003466,2025-09-30,PIDOUT005651,Modern Irfan Enterprises,PID0007,Leakage,60,53733.32,42002.64,Credit note raised,rate difference,complete
PIDCLM0003467,28/04/2024,PIDDLR000224,Balaji Rafiq Fertilisers,PID0031,Short supply,16,80578.39,15373.63,Pending photo,expired stock,photo missing
PIDCLM0003468,2024-09-03,PIDOUT001808,Royal Ganesh Hardware,PID0028,Expiry,60,12775.98,5799.72,Open,leakage,invoice missing
PIDCLM0003469,2024-12-24,PIDOUT005797,MURUGAN YUSUF SERVICES,PID0002,Scheme claim,2,78668.32,24564.24,Rejected,warranty defect,manual approval
PIDCLM0003470,2024-04-26,PIDOUT002897,Vijaya Ganesh Hardware,PID0022,Rate difference,2,21862.64,4943.19,Approved,warranty defect,complete
PIDCLM0003471,2026-01-12,PIDOUT005794,National Anand Hardware,PID0032,Rate difference,28,55346.68,25414.61,Pending photo,expired stock,photo missing
PIDCLM0003472,2026-03-19,PIDOUT006582,National Manoj Traders,PID0011,Scheme claim,52,21468.92,19245.72,Approved,rate difference,complete
PIDCLM0003473,2025-08-07,PIDOUT004176,Metro Lakshmi Enterprises,PID0011,Rate difference,37,51073.95,44152.25,Credit note raised,expired stock,photo missing
PIDCLM0003474,15/10/2025,PIDOUT007633,Metro Priya Hardware,PID0009,Scheme claim,9,73073.15,427.94,Credit note raised,dealer says slow moving,duplicate suspected
PIDCLM0003475,22-Sep-25,PIDOUT004296,Murugan Farida Stores,PID0015,Scheme claim,8,12761.30,10367.72,Rejected,damaged in transit,duplicate suspected
PIDCLM0003476,2024-05-10,PIDOUT008067,Ganesh Anand Hardware,PID0028,Damage return,6,83372.29,64494.40,Rejected,rate difference,duplicate suspected
PIDCLM0003477,2024-08-15,PIDOUT006895,Prime Deepak Agro,PID0019,Short supply,59,80366.57,24420.71,Settled,damaged in transit,complete
PIDCLM0003478,2025-09-10,PIDOUT002583,National Venkatesh Hardware,PID0027,Expiry,52,33227.91,25130.27,Rejected,batch issue,photo missing
PIDCLM0003479,11/01/2026,PIDOUT005471,Star Karthik Sales,PID0020,Damage return,16,20160.50,16697.95,Rejected,expired stock,manual approval
PIDCLM0003480,2024-05-13,PIDOUT007466,Star Senthil Traders,PID0028,Expiry,23,45922.17,11196.37,Settled,rate difference,duplicate suspected
PIDCLM0003481,02/01/2025,PIDOUT007966,Modern Yusuf Hardware,PID0021,Rate difference,43,78874.88,30216.71,Rejected,expired stock,complete
PIDCLM0003482,2026-03-19,PIDOUT002947,Shree Lakshmi Hardware,PID0024,Damage return,4,59747.27,23200.56,Settled,batch issue,photo missing
PIDCLM0003483,17/05/2024,PIDOUT006661,Prime Ganesh Hardware,PID0015,Short supply,31,39524.00,29278.84,Pending photo,rate difference,photo missing
PIDCLM0003484,2024-10-02,PIDOUT006270,Modern Venkatesh Hardware Main,PID0028,Rate difference,37,34501.35,32791.30,Open,warranty defect,manual approval
PIDCLM0003485,2025-01-14,PIDOUT003954,Royal Deepak Agro Ltd,PID0003,Scheme claim,7,22400.84,7755.10,Pending photo,damaged in transit,duplicate suspected
PIDCLM0003486,09/01/2025,PIDOUT002419,Murugan Hari Sales,PID0012,Short supply,42,83651.61,13505.52,Credit note raised,damaged in transit,duplicate suspected
PIDCLM0003487,2024-10-04,PIDOUT004526,Vijaya Naveen Stores,PID0002,Leakage,58,4893.73,316.51,Approved,leakage,duplicate suspected
PIDCLM0003488,2024-09-03,PIDOUT004938,Ganesh Meena Chemicals,PID0001,Damage return,58,20715.62,12308.95,Credit note raised,wrong SKU billed,duplicate suspected
PIDCLM0003489,2024-11-13,PIDOUT007436,MODERN KAVYA ASSOCIATES,PID0007,Leakage,12,24920.72,24468.96,Credit note raised,damaged in transit,complete
PIDCLM0003490,06/27/2025,PIDOUT003085,City Lakshmi Hardware,PID0011,Short supply,52,71467.70,32521.50,Approved,damaged in transit,manual approval
PIDCLM0003491,2024-09-09,PIDOUT003329,Mahalakshmi Sowmya Hardware,PID0004,Rate difference,42,73895.93,12283.51,Pending photo,damaged in transit,invoice missing
PIDCLM0003492,2024-10-22,PIDOUT003006,Sri Hari Hardware,PID0013,Scheme claim,60,71752.14,13916.61,Rejected,batch issue,duplicate suspected
PIDCLM0003493,2025-08-21,PIDOUT006165,United Irfan Agencies,PID0024,Short supply,37,84250.15,69895.91,Approved,damaged in transit,complete
PIDCLM0003494,2025-06-01,PIDOUT001265,Sree Rafiq Hardware,PID0001,Leakage,60,998.68,247.37,Settled,leakage,invoice missing
PIDCLM0003495,2024-05-10,PIDOUT000028,Star Venkatesh Hardware,PID0029,Rate difference,16,76065.53,45871.94,Rejected,wrong SKU billed,complete
PIDCLM0003496,2025-02-22,PIDOUT001386,National Anand Paints,PID0022,Damage return,48,77707.22,63366.17,Approved,wrong SKU billed,duplicate suspected
PIDCLM0003497,2025-11-09,PIDOUT004211,United Karthik Fertilisers,PID0027,Short supply,36,40277.55,15218.44,Open,damaged in transit,photo missing
PIDCLM0003498,2024-12-30,PIDOUT007709,Sree Yusuf Enterprises,PID0012,Expiry,3,44187.72,31001.52,Rejected,wrong SKU billed,duplicate suspected
PIDCLM0003499,2024-09-20,PIDOUT003941,Sree Venkatesh Hardware,PID0002,Expiry,26,48663.67,24719.22,Approved,leakage,complete
PIDCLM0003500,2025-08-13,PIDOUT000601,Ganesh Senthil Tyres,PID0014,Short supply,10,39340.39,3494.79,Settled,rate difference,manual approval
PIDCLM0003501,2025-06-15,PIDDLR000450,Modern Farida Distributors,PID0015,Rate difference,36,55192.57,32403.00,Credit note raised,wrong SKU billed,complete
PIDCLM0003502,26/10/2024,PIDOUT005101,Royal Meena Agro,PID0003,Leakage,15,42569.39,26950.24,Approved,dealer says slow moving,invoice missing
PIDCLM0003503,2024-12-03,PIDOUT003859,Murugan Revathi Mart,PID0033,Rate difference,52,59842.40,13566.91,Credit note raised,expired stock,duplicate suspected
PIDCLM0003504,2025-11-01,PIDOUT005013,Shree Rafiq Sales,PID0013,Scheme claim,36,30437.01,2836.90,Pending photo,leakage,invoice missing
PIDCLM0003505,2025-03-06,PIDOUT003062,Vijaya Sowmya Hardware,PID0028,Rate difference,31,54934.46,37888.59,Settled,leakage,complete
PIDCLM0003506,2025-09-02,PIDOUT008386,National Geetha Hardware,PID0032,Rate difference,10,12195.76,5894.45,Credit note raised,batch issue,duplicate suspected
PIDCLM0003507,2025-07-17,PIDOUT001396,Sree Arun Depot,PID0010,Rate difference,14,8098.15,1445.11,Settled,damaged in transit,photo missing
PIDCLM0003508,2025-08-10,PIDOUT002095,Balaji Karthik Hardware,PID0010,Rate difference,44,6120.94,1342.72,Settled,expired stock,complete
PIDCLM0003509,2025-11-22,PIDOUT008180,Royal Meena Hardware,PID0025,Damage return,10,25865.84,20380.23,Rejected,warranty defect,invoice missing
PIDCLM0003510,2025-09-06,PIDOUT006268,City Priya Depot,PID0030,Scheme claim,46,11955.69,10448.06,Settled,wrong SKU billed,manual approval
PIDCLM0003511,2026-02-16,PIDOUT001371,Kaveri Ganesh Hardware,PID0002,Leakage,60,41595.69,38077.09,Approved,leakage,photo missing
