purchase_id,purchase_date,influencer_id,mapped_outlet_id,sku_id,points_earned,purchase_value,bill_photo_status,approval_status,note
PIDINFBUY00017711,12/14/2024,PIDINF002339,PIDOUT005022,PID0007,61,3301.68,duplicate,approved,dealer name mismatch
PIDINFBUY00017712,2024-07-11,PIDINF000005,PIDOUT001506,PID0022,87,5689.66,blurred,rejected,old SKU code
PIDINFBUY00017713,2025-09-30,PIDINF001643,PIDOUT006846,PID0031,61,2773.48,manual,rework,old SKU code
PIDINFBUY00017714,2026-01-08,PIDINF003261,PIDOUT008531,PID0028,154,3546.40,ok,rejected,cash bill
PIDINFBUY00017715,2025-01-10,PIDINF001785,PIDOUT004276,PID0015,245,13701.76,ok,pending,dealer name mismatch
PIDINFBUY00017716,2025-06-14,PIDINF000776,PIDOUT006357,PID0021,104,6106.36,blurred,approved,old SKU code
PIDINFBUY00017717,2024-12-18,PIDINF001419,PIDOUT002858,PID0027,43,2046.35,duplicate,rejected,old SKU code
PIDINFBUY00017718,02/01/2025,PIDINF000329,PIDOUT001163,PID0018,81,3635.47,blurred,rejected,
PIDINFBUY00017719,2025-04-17,PIDINF002411,PIDOUT001492,PID0016,140,5329.17,manual,approved,dealer name mismatch
PIDINFBUY00017720,2025-11-02,PIDINF001224,PIDOUT001900,PID0018,260,17321.37,blurred,rejected,cash bill
PIDINFBUY00017721,2025-09-01,PIDINF002800,PIDOUT004191,PID0003,239,8924.15,blurred,rejected,dealer name mismatch
PIDINFBUY00017722,2025-02-21,PIDINF001891,PIDOUT008390,PID0013,317,10215.56,ok,rework,same bill twice
PIDINFBUY00017723,2026-02-06,PIDINF003218,PIDOUT004813,PID0018,609,15482.59,ok,approved,old SKU code
PIDINFBUY00017724,13/09/2024,PIDINF001577,PIDOUT007778,PID0033,111,4954.73,duplicate,rework,
PIDINFBUY00017725,2025-07-12,PIDINF000479,PIDOUT001184,PID0028,13,685.93,missing,rework,
PIDINFBUY00017726,2025-11-05,PIDINF001924,PIDOUT007598,PID0007,428,17033.62,duplicate,rework,old SKU code
PIDINFBUY00017727,2025-04-29,PIDINF000691,PIDOUT007437,PID0010,127,4169.63,duplicate,approved,same bill twice
PIDINFBUY00017728,2024-09-30,PIDINF001127,PIDOUT005452,PID0018,64,4370.98,missing,approved,cash bill
PIDINFBUY00017729,2025-07-05,PIDINF001830,PIDOUT001844,PID0028,143,7302.44,missing,rejected,
PIDINFBUY00017730,2025-10-01,PIDINF003088,PIDOUT008901,PID0022,109,7112.88,missing,approved,dealer name mismatch
PIDINFBUY00017731,04/13/2024,PIDINF000645,PIDOUT005738,PID0011,177,4268.45,blurred,approved,old SKU code
PIDINFBUY00017732,25-Mar-25,PIDINF001224,PIDOUT001900,PID0008,48,1126.20,blurred,rework,old SKU code
PIDINFBUY00017733,12/06/2025,PIDINF001817,PIDOUT007897,PID0010,125,8380.16,ok,pending,
PIDINFBUY00017734,2024-06-26,PIDINF000402,PIDOUT000699,PID0024,402,15615.42,missing,rework,old SKU code
PIDINFBUY00017735,10/02/2026,PIDINF000873,PIDOUT000719,PID0033,108,7409.41,ok,rework,dealer name mismatch
PIDINFBUY00017736,2024-06-03,PIDINF000857,PIDOUT001158,PID0003,111,2747.31,ok,rejected,cash bill
PIDINFBUY00017737,2026-03-31,PIDINF002923,PIDOUT000548,PID0013,265,12274.38,manual,approved,same bill twice
PIDINFBUY00017738,2026-03-07,PIDINF001317,PIDOUT006262,PID0025,172,6498.42,missing,pending,same bill twice
PIDINFBUY00017739,2025-11-14,PIDINF001891,PIDOUT008390,PID0006,176,5956.87,blurred,rejected,dealer name mismatch
PIDINFBUY00017740,2024-07-29,PIDINF002109,PIDOUT002908,PID0016,305,15174.06,missing,rework,same bill twice
PIDINFBUY00017741,2024-08-16,PIDINF001044,PIDOUT003022,PID0012,158,9358.43,ok,pending,dealer name mismatch
PIDINFBUY00017742,03/31/2025,PIDINF000079,PIDOUT008552,PID0025,407,15354.46,blurred,rework,cash bill
PIDINFBUY00017743,2025-05-11,PIDINF002396,PIDOUT008153,PID0019,436,12367.81,blurred,approved,dealer name mismatch
PIDINFBUY00017744,2024-05-11,PIDINF000781,PIDOUT004766,PID0028,126,6501.38,ok,pending,dealer name mismatch
PIDINFBUY00017745,2026-02-06,PIDINF000705,PIDOUT002429,PID0032,32,2137.90,duplicate,rejected,cash bill
PIDINFBUY00017746,2024-09-14,PIDINF003401,PIDOUT004115,PID0022,29,1791.19,blurred,pending,cash bill
PIDINFBUY00017747,17-Nov-25,PIDINF002999,PIDOUT006256,PID0017,106,4807.48,blurred,rejected,dealer name mismatch
PIDINFBUY00017748,09/12/2025,PIDINF002408,PIDOUT005962,PID0012,285,17090.24,manual,rejected,
PIDINFBUY00017749,02/08/2025,PIDINF000208,PIDOUT003403,PID0008,487,9817.16,ok,pending,same bill twice
PIDINFBUY00017750,2025-03-27,PIDINF001848,PIDOUT005675,PID0018,319,14581.08,ok,pending,old SKU code
PIDINFBUY00017751,11/24/2024,PIDINF001426,PIDOUT006194,PID0030,222,15903.65,ok,approved,
PIDINFBUY00017752,2024-05-06,PIDINF002149,PIDOUT001687,PID0019,96,6492.32,missing,rejected,same bill twice
PIDINFBUY00017753,2025-08-17,PIDINF003231,PIDOUT006904,PID0005,366,12104.87,manual,approved,dealer name mismatch
PIDINFBUY00017754,2025-09-01,PIDINF002761,PIDOUT000338,PID0005,53,2366.45,missing,rework,old SKU code
PIDINFBUY00017755,2025-01-03,PIDINF001252,PIDOUT006026,PID0025,212,11455.98,blurred,rejected,
PIDINFBUY00017756,2025-10-11,PIDINF002079,PIDOUT004533,PID0016,123,7095.64,duplicate,rejected,same bill twice
PIDINFBUY00017757,2025-09-26,PIDINF002884,PIDOUT001580,PID0033,47,1476.56,ok,approved,same bill twice
PIDINFBUY00017758,2024-09-18,PIDINF003143,PIDOUT007704,PID0030,24,836.54,blurred,approved,
PIDINFBUY00017759,02/08/2025,PIDINF000017,PIDOUT008856,PID0009,4,290.69,missing,rework,dealer name mismatch
PIDINFBUY00017760,01/06/2025,PIDINF003133,PIDOUT003336,PID0030,366,14841.75,blurred,rejected,cash bill
PIDINFBUY00017761,2025-08-01,PIDINF002168,PIDOUT005937,PID0013,10,540.28,ok,rework,same bill twice
PIDINFBUY00017762,20-Jan-26,PIDINF000151,PIDOUT007655,PID0033,218,9928.89,ok,rejected,cash bill
PIDINFBUY00017763,2024-12-31,PIDINF003257,PIDOUT006909,PID0027,290,14061.42,duplicate,rework,dealer name mismatch
PIDINFBUY00017764,2024-12-19,PIDINF001504,PIDOUT001538,PID0003,333,16127.15,blurred,rework,same bill twice
PIDINFBUY00017765,2024-08-10,PIDINF003061,PIDOUT001136,PID0027,267,9043.04,duplicate,approved,same bill twice
PIDINFBUY00017766,2024-07-05,PIDINF002083,PIDOUT000377,PID0025,142,10055.94,manual,pending,
PIDINFBUY00017767,2024-08-03,PIDINF000151,PIDOUT007655,PID0002,442,17917.66,duplicate,approved,old SKU code
PIDINFBUY00017768,2024-05-28,PIDINF003130,PIDOUT008447,PID0013,16,862.47,ok,rejected,cash bill
PIDINFBUY00017769,17-Dec-25,PIDINF002660,PIDOUT000829,PID0004,557,11318.77,missing,pending,dealer name mismatch
PIDINFBUY00017770,2024-04-10,PIDINF002913,PIDOUT008420,PID0033,48,2034.68,ok,approved,dealer name mismatch
PIDINFBUY00017771,2025-03-13,PIDINF002440,PIDOUT006029,PID0024,72,2096.42,blurred,rejected,
PIDINFBUY00017772,2024-08-08,PIDINF000768,PIDOUT004540,PID0015,25,1084.67,missing,rework,
PIDINFBUY00017773,11/11/2024,PIDINF003152,PIDOUT000105,PID0012,26,1085.99,missing,rework,cash bill
PIDINFBUY00017774,2024-10-27,PIDINF000392,PIDOUT000419,PID0027,172,8797.55,ok,pending,
PIDINFBUY00017775,2024-09-06,PIDINF001117,PIDOUT008834,PID0023,38,2396.20,blurred,rejected,cash bill
PIDINFBUY00017776,2025-10-05,PIDINF002028,PIDOUT007989,PID0001,201,13275.66,blurred,approved,same bill twice
PIDINFBUY00017777,2025-08-07,PIDINF001539,PIDOUT003189,PID0018,185,7084.47,missing,rework,dealer name mismatch
PIDINFBUY00017778,2024-11-13,PIDINF000993,PIDOUT006864,PID0004,386,14017.61,missing,rework,same bill twice
PIDINFBUY00017779,2025-03-29,PIDINF001868,PIDOUT000676,PID0005,18,1142.66,blurred,rework,old SKU code
PIDINFBUY00017780,2024-04-26,PIDINF000472,PIDOUT004029,PID0012,283,15011.93,missing,pending,cash bill
PIDINFBUY00017781,2025-03-30,PIDINF002934,PIDOUT005364,PID0027,423,8908.26,duplicate,approved,old SKU code
PIDINFBUY00017782,2024-08-30,PIDINF003145,PIDOUT001170,PID0033,185,3729.63,ok,rework,old SKU code
PIDINFBUY00017783,2024-09-25,PIDINF000838,PIDOUT002826,PID0011,62,4570.47,ok,approved,
PIDINFBUY00017784,2024-07-26,PIDINF001229,PIDOUT000302,PID0013,408,17338.26,duplicate,rework,
PIDINFBUY00017785,2024-10-20,PIDINF001348,PIDOUT008414,PID0004,250,13041.55,blurred,approved,same bill twice
PIDINFBUY00017786,2025-10-04,PIDINF001739,PIDOUT004880,PID0016,162,8162.77,manual,rework,same bill twice
PIDINFBUY00017787,2024-06-17,PIDINF002049,PIDOUT001322,PID0019,103,5014.93,manual,rework,dealer name mismatch
PIDINFBUY00017788,2024-07-28,PIDINF002067,PIDOUT001680,PID0030,300,15378.00,duplicate,approved,dealer name mismatch
PIDINFBUY00017789,11/07/2024,PIDINF002937,PIDOUT005725,PID0018,383,9526.33,duplicate,rework,cash bill
PIDINFBUY00017790,11/12/2025,PIDINF000083,PIDOUT002697,PID0012,168,9500.18,blurred,pending,dealer name mismatch
PIDINFBUY00017791,2024-11-25,PIDINF000713,PIDOUT004838,PID0001,96,3829.74,ok,rework,same bill twice
PIDINFBUY00017792,2026-02-25,PIDINF003412,PIDOUT006104,PID0014,200,7991.68,duplicate,approved,
PIDINFBUY00017793,2026-03-19,PIDINF001561,PIDOUT004754,PID0020,227,11915.39,ok,rework,dealer name mismatch
PIDINFBUY00017794,2025-04-19,PIDINF000107,PIDOUT005278,PID0008,246,12948.01,missing,approved,dealer name mismatch
PIDINFBUY00017795,2026-01-24,PIDINF001903,PIDOUT004418,PID0031,333,15219.01,missing,rejected,
PIDINFBUY00017796,07/31/2024,PIDINF000233,PIDOUT003590,PID0015,500,10766.78,missing,rework,old SKU code
PIDINFBUY00017797,2026-01-07,PIDINF000397,PIDOUT001451,PID0018,85,3792.38,manual,approved,old SKU code
PIDINFBUY00017798,2025-04-04,PIDINF002534,PIDOUT007274,PID0016,265,8051.33,duplicate,pending,cash bill
PIDINFBUY00017799,2024-06-08,PIDINF002320,PIDOUT008160,PID0029,567,13122.37,duplicate,rejected,dealer name mismatch
PIDINFBUY00017800,2025-12-01,PIDINF001533,PIDOUT002781,PID0027,191,11525.94,manual,pending,same bill twice
PIDINFBUY00017801,22/07/2024,PIDINF000644,PIDOUT000925,PID0008,368,16712.38,duplicate,rework,cash bill
PIDINFBUY00017802,2024-04-17,PIDINF001500,PIDOUT000734,PID0007,294,15798.63,duplicate,rework,cash bill
PIDINFBUY00017803,2025-12-17,PIDINF002863,PIDOUT007563,PID0011,283,17150.40,missing,rejected,
PIDINFBUY00017804,2024-07-06,PIDINF001634,PIDOUT008450,PID0023,296,15908.59,blurred,pending,dealer name mismatch
PIDINFBUY00017805,10/12/2025,PIDINF001340,PIDOUT004518,PID0012,83,3748.16,manual,approved,cash bill
PIDINFBUY00017806,16/07/2025,PIDINF000770,PIDOUT000549,PID0026,244,16103.54,blurred,approved,dealer name mismatch
PIDINFBUY00017807,02/22/2026,PIDINF003490,PIDOUT005528,PID0009,291,10698.53,blurred,rejected,
PIDINFBUY00017808,2024-10-03,PIDINF002031,PIDOUT001678,PID0023,262,15394.00,blurred,pending,
PIDINFBUY00017809,2024-08-14,PIDINF002890,PIDOUT003000,PID0025,383,8168.37,ok,pending,
PIDINFBUY00017810,2025-01-09,PIDINF001665,PIDOUT006781,PID0020,287,9608.56,duplicate,pending,same bill twice
PIDINFBUY00017811,2024-04-10,PIDINF000482,PIDOUT005133,PID0012,140,7281.88,blurred,rejected,old SKU code
PIDINFBUY00017812,2025-08-08,PIDINF001540,PIDOUT005158,PID0008,260,5510.01,blurred,approved,dealer name mismatch
PIDINFBUY00017813,2024-05-21,PIDINF003023,PIDOUT007564,PID0016,749,15327.19,missing,pending,dealer name mismatch
PIDINFBUY00017814,10/07/2024,PIDINF002663,PIDOUT007861,PID0029,150,11254.80,ok,approved,dealer name mismatch
PIDINFBUY00017815,09/05/2025,PIDINF000559,PIDOUT001265,PID0033,241,16097.32,blurred,pending,dealer name mismatch
PIDINFBUY00017816,2024-08-02,PIDINF003154,PIDOUT000015,PID0021,275,6725.69,missing,approved,old SKU code
PIDINFBUY00017817,2024-08-10,PIDINF002977,PIDOUT006769,PID0030,163,6790.81,duplicate,approved,same bill twice
PIDINFBUY00017818,2024-09-21,PIDINF000337,PIDOUT008326,PID0004,255,12325.16,duplicate,rework,cash bill
PIDINFBUY00017819,2025-01-31,PIDINF001912,PIDOUT005835,PID0006,219,13682.39,missing,rework,cash bill
PIDINFBUY00017820,07/10/2025,PIDINF000120,PIDOUT002314,PID0005,237,15842.73,blurred,approved,old SKU code
PIDINFBUY00017821,2026-03-22,PIDINF002800,PIDOUT004191,PID0028,192,8139.37,duplicate,rework,dealer name mismatch
PIDINFBUY00017822,15/08/2025,PIDINF001514,PIDOUT008707,PID0018,291,8474.28,blurred,pending,cash bill
PIDINFBUY00017823,2025-07-15,PIDINF002169,PIDOUT003243,PID0021,295,15651.19,blurred,pending,same bill twice
PIDINFBUY00017824,2025-11-03,PIDINF000668,PIDOUT002349,PID0023,62,3361.76,duplicate,pending,cash bill
PIDINFBUY00017825,2025-07-11,PIDINF001050,PIDOUT006994,PID0031,285,16617.11,ok,pending,dealer name mismatch
PIDINFBUY00017826,2024-05-19,PIDINF002998,PIDOUT008976,PID0017,347,14050.19,blurred,pending,same bill twice
PIDINFBUY00017827,2025-04-25,PIDINF002684,PIDOUT005988,PID0005,104,7180.47,blurred,rework,dealer name mismatch
PIDINFBUY00017828,03/10/2025,PIDINF001735,PIDOUT000433,PID0027,586,17944.98,manual,pending,
PIDINFBUY00017829,2026-01-03,PIDINF000083,PIDOUT002697,PID0011,132,8053.13,blurred,rework,old SKU code
PIDINFBUY00017830,2024-10-27,PIDINF000421,PIDOUT003071,PID0017,23,887.99,missing,approved,dealer name mismatch
PIDINFBUY00017831,04/08/2024,PIDINF003225,PIDOUT005605,PID0006,669,17246.23,ok,rejected,cash bill
PIDINFBUY00017832,2025-05-08,PIDINF000751,PIDOUT001841,PID0031,157,11124.48,ok,pending,old SKU code
PIDINFBUY00017833,2025-06-21,PIDINF003144,PIDOUT005332,PID0016,205,8132.27,missing,approved,
PIDINFBUY00017834,2024-07-31,PIDINF001109,PIDOUT006057,PID0033,478,11783.11,ok,rejected,old SKU code
PIDINFBUY00017835,2025-12-22,PIDINF001594,PIDOUT004756,PID0008,147,9380.11,manual,pending,
PIDINFBUY00017836,2024-04-20,PIDINF002415,PIDOUT006542,PID0029,363,16081.34,missing,rejected,cash bill
PIDINFBUY00017837,2025-12-10,PIDINF000019,PIDOUT002234,PID0028,40,2116.34,manual,rejected,same bill twice
PIDINFBUY00017838,2024-05-26,PIDINF000358,PIDOUT003428,PID0022,152,5459.89,blurred,rework,old SKU code
PIDINFBUY00017839,2024-11-21,PIDINF002280,PIDOUT004047,PID0023,155,10006.45,duplicate,rejected,dealer name mismatch
PIDINFBUY00017840,2024-06-06,PIDINF000892,PIDOUT000474,PID0011,146,9569.72,manual,rejected,same bill twice
PIDINFBUY00017841,2024-08-24,PIDINF000063,PIDOUT005407,PID0016,128,9010.83,manual,pending,dealer name mismatch
PIDINFBUY00017842,2024-07-16,PIDINF000298,PIDOUT007177,PID0003,223,13234.43,ok,approved,
PIDINFBUY00017843,2025-01-24,PIDINF001571,PIDOUT005117,PID0008,290,5887.88,missing,rework,same bill twice
PIDINFBUY00017844,12/04/2024,PIDINF002818,PIDOUT004095,PID0016,10,242.35,manual,approved,dealer name mismatch
PIDINFBUY00017845,2025-11-05,PIDINF002810,PIDOUT000171,PID0022,121,9005.19,blurred,approved,cash bill
PIDINFBUY00017846,2025-09-16,PIDINF000258,PIDOUT004438,PID0006,287,15187.70,manual,approved,old SKU code
PIDINFBUY00017847,2024-11-17,PIDINF003120,PIDOUT005069,PID0031,27,1880.82,manual,rejected,cash bill
PIDINFBUY00017848,2024-07-20,PIDINF002834,PIDOUT000496,PID0032,320,12055.63,ok,pending,
PIDINFBUY00017849,2026-03-28,PIDINF001266,PIDOUT001499,PID0033,261,10232.12,missing,rework,old SKU code
PIDINFBUY00017850,2025-01-31,PIDINF001187,PIDOUT006528,PID0033,247,12009.60,blurred,rework,old SKU code
PIDINFBUY00017851,2025-12-30,PIDINF000640,PIDOUT005303,PID0027,104,4551.36,duplicate,rework,cash bill
PIDINFBUY00017852,2024-04-20,PIDINF002173,PIDOUT004274,PID0019,306,15421.58,duplicate,pending,same bill twice
PIDINFBUY00017853,2025-03-29,PIDINF001671,PIDOUT003442,PID0010,256,13859.68,missing,rejected,cash bill
PIDINFBUY00017854,2026-03-17,PIDINF001954,PIDOUT007872,PID0022,212,13930.50,manual,pending,cash bill
PIDINFBUY00017855,07/01/2025,PIDINF002744,PIDOUT002837,PID0031,605,13345.85,blurred,approved,dealer name mismatch
PIDINFBUY00017856,16-Nov-25,PIDINF000621,PIDOUT007199,PID0006,201,4649.94,blurred,pending,old SKU code
PIDINFBUY00017857,2025-05-01,PIDINF001062,PIDOUT000369,PID0010,195,14556.38,ok,approved,same bill twice
PIDINFBUY00017858,2024-10-10,PIDINF000275,PIDOUT006695,PID0001,189,10104.28,manual,rework,old SKU code
PIDINFBUY00017859,2025-07-16,PIDINF003153,PIDOUT001532,PID0002,43,925.40,manual,approved,
PIDINFBUY00017860,29/10/2024,PIDINF000712,PIDOUT007542,PID0010,265,7766.95,duplicate,rejected,old SKU code
PIDINFBUY00017861,2025-07-28,PIDINF001221,PIDOUT005956,PID0021,318,10704.51,duplicate,pending,old SKU code
PIDINFBUY00017862,2024-09-07,PIDINF001424,PIDOUT000025,PID0011,155,8143.81,missing,approved,old SKU code
PIDINFBUY00017863,2026-02-26,PIDINF000988,PIDOUT003405,PID0032,504,11453.25,blurred,approved,same bill twice
PIDINFBUY00017864,2024-05-15,PIDINF002964,PIDOUT007915,PID0028,518,17093.19,missing,rejected,old SKU code
PIDINFBUY00017865,2025-02-26,PIDINF003350,PIDOUT006859,PID0002,243,12920.61,ok,rework,dealer name mismatch
PIDINFBUY00017866,2024-11-02,PIDINF003085,PIDOUT001790,PID0010,264,10582.53,missing,approved,same bill twice
PIDINFBUY00017867,2026-01-15,PIDINF001340,PIDOUT004518,PID0024,28,1879.09,blurred,rejected,same bill twice
PIDINFBUY00017868,29/06/2024,PIDINF002696,PIDOUT002401,PID0007,287,14397.54,manual,rejected,same bill twice
PIDINFBUY00017869,2026-03-22,PIDINF003359,PIDOUT001583,PID0018,701,16489.18,manual,pending,same bill twice
PIDINFBUY00017870,2025-11-25,PIDINF003275,PIDOUT002313,PID0005,254,16706.36,ok,pending,same bill twice
PIDINFBUY00017871,08/30/2025,PIDINF003202,PIDOUT004848,PID0003,316,8742.36,manual,pending,same bill twice
PIDINFBUY00017872,2024-07-16,PIDINF002943,PIDOUT005381,PID0026,42,1169.31,ok,rejected,same bill twice
PIDINFBUY00017873,2024-07-10,PIDINF002530,PIDOUT003970,PID0033,99,5810.49,manual,pending,dealer name mismatch
PIDINFBUY00017874,2024-11-08,PIDINF002582,PIDOUT000518,PID0015,59,3778.67,blurred,rejected,
PIDINFBUY00017875,14/11/2024,PIDINF002725,PIDOUT007615,PID0026,107,4600.07,ok,rework,old SKU code
PIDINFBUY00017876,2025-05-26,PIDINF003456,PIDOUT000361,PID0024,82,4386.65,manual,approved,cash bill
PIDINFBUY00017877,2025-04-22,PIDINF001010,PIDOUT005366,PID0014,419,14495.08,blurred,pending,old SKU code
PIDINFBUY00017878,2025-11-22,PIDINF000460,PIDOUT001006,PID0001,719,16444.45,ok,rejected,same bill twice
PIDINFBUY00017879,2025-12-19,PIDINF000761,PIDOUT007769,PID0017,166,12390.61,missing,rejected,dealer name mismatch
PIDINFBUY00017880,2024-04-05,PIDINF002077,PIDOUT000387,PID0021,163,9269.86,manual,rejected,old SKU code
PIDINFBUY00017881,2025-02-07,PIDINF003146,PIDOUT002275,PID0017,172,11052.84,manual,approved,same bill twice
PIDINFBUY00017882,2025-09-20,PIDINF001536,PIDOUT002222,PID0022,41,2680.17,blurred,rework,same bill twice
PIDINFBUY00017883,2026-01-26,PIDINF002637,PIDOUT001378,PID0019,151,7712.25,duplicate,pending,old SKU code
PIDINFBUY00017884,2024-11-23,PIDINF000750,PIDOUT000176,PID0029,131,9713.20,duplicate,rework,same bill twice
PIDINFBUY00017885,2025-04-20,PIDINF000973,PIDOUT005958,PID0002,236,12695.67,manual,rework,old SKU code
PIDINFBUY00017886,04/15/2024,PIDINF002305,PIDOUT005351,PID0029,263,15832.08,duplicate,approved,cash bill
PIDINFBUY00017887,2025-02-03,PIDINF002669,PIDOUT006770,PID0021,333,14671.77,manual,rejected,cash bill
PIDINFBUY00017888,2025-07-31,PIDINF002137,PIDOUT004280,PID0006,497,15210.49,missing,rejected,cash bill
PIDINFBUY00017889,2024-07-01,PIDINF002396,PIDOUT008153,PID0017,8,368.78,manual,approved,cash bill
PIDINFBUY00017890,2025-08-07,PIDINF000729,PIDOUT006348,PID0018,340,12803.23,manual,rework,same bill twice
PIDINFBUY00017891,07/13/2025,PIDINF001008,PIDOUT004431,PID0009,317,14797.51,ok,approved,old SKU code
PIDINFBUY00017892,07/12/2025,PIDINF000345,PIDOUT002714,PID0001,43,1756.01,manual,rejected,old SKU code
PIDINFBUY00017893,2025-07-23,PIDINF002683,PIDOUT008289,PID0027,145,9996.42,manual,approved,
PIDINFBUY00017894,2025-02-26,PIDINF002769,PIDOUT001859,PID0018,252,13308.50,manual,rejected,old SKU code
PIDINFBUY00017895,2025-06-04,PIDINF002625,PIDOUT001153,PID0026,44,3277.27,manual,rework,
PIDINFBUY00017896,2025-02-12,PIDINF001744,PIDOUT001839,PID0005,145,8077.96,missing,rejected,dealer name mismatch
PIDINFBUY00017897,2025-11-12,PIDINF000994,PIDOUT000685,PID0014,175,6031.39,duplicate,pending,dealer name mismatch
PIDINFBUY00017898,2024-10-12,PIDINF000737,PIDOUT005207,PID0005,234,16420.49,blurred,pending,dealer name mismatch
PIDINFBUY00017899,24/08/2025,PIDINF001931,PIDOUT003162,PID0019,252,13397.14,manual,approved,cash bill
PIDINFBUY00017900,2025-10-17,PIDINF000920,PIDOUT000156,PID0028,243,6795.12,missing,rejected,old SKU code
PIDINFBUY00017901,07/06/2024,PIDINF001210,PIDOUT000949,PID0024,197,6484.31,missing,rejected,same bill twice
PIDINFBUY00017902,29-Jun-25,PIDINF003235,PIDOUT003949,PID0002,558,13111.61,blurred,rework,cash bill
PIDINFBUY00017903,20/07/2025,PIDINF001622,PIDOUT007476,PID0009,152,7152.54,blurred,approved,same bill twice
PIDINFBUY00017904,2024-09-10,PIDINF002730,PIDOUT006525,PID0021,25,747.81,duplicate,approved,old SKU code
PIDINFBUY00017905,2025-03-18,PIDINF001404,PIDOUT001282,PID0008,260,11358.90,manual,rework,cash bill
PIDINFBUY00017906,15/08/2025,PIDINF002555,PIDOUT006055,PID0026,509,15993.18,missing,pending,cash bill
PIDINFBUY00017907,2024-05-18,PIDINF000935,PIDOUT000561,PID0011,62,2884.64,duplicate,rework,same bill twice
PIDINFBUY00017908,2024-05-30,PIDINF000551,PIDOUT004049,PID0022,16,469.38,duplicate,rework,
PIDINFBUY00017909,2026-02-02,PIDINF001417,PIDOUT008977,PID0031,191,7223.32,duplicate,pending,
PIDINFBUY00017910,2025-12-12,PIDINF000422,PIDOUT006764,PID0005,39,2423.62,manual,approved,
PIDINFBUY00017911,2024-05-17,PIDINF001740,PIDOUT008734,PID0013,313,12043.03,missing,pending,dealer name mismatch
PIDINFBUY00017912,2024-04-14,PIDINF001744,PIDOUT001839,PID0006,231,12875.41,ok,rejected,dealer name mismatch
