spray_id,spray_date,farmer_id,mapped_store_id,crop,acreage_sprayed,product_used,service_status,operator_id,note
CORDRN00005274,2026-02-05,CORFRM0001101,CORSTR00906,Mango,16.94,COR0013,cancelled,DRN0211,wind issue
CORDRN00005275,2025-12-27,CORFRM0016631,CORSTR00641,Cotton,2.6,COR0024,rescheduled,DRN0060,farmer absent
CORDRN00005276,2025-07-04,CORFRM0009471,CORSTR00780,Maize,6.67,COR0017,payment pending,DRN0231,
CORDRN00005277,2025-08-26,CORFRM0000962,CORSTR00644,Banana,3.02,COR0015,rescheduled,DRN0076,repeat booking
CORDRN00005278,2024-05-23,CORFRM0012013,CORSTR01136,Turmeric,6.51,COR0006,rescheduled,DRN0111,wind issue
CORDRN00005279,2025-05-16,CORFRM0018513,CORSTR00721,Chilli,9.26,COR0023,weather hold,DRN0070,farmer absent
CORDRN00005280,2025-11-04,CORFRM0015411,CORSTR00960,Paddy,5.93,COR0018,completed,DRN0056,
CORDRN00005281,2025-01-12,CORFRM0012760,CORSTR00196,Mango,13.2,COR0015,completed,DRN0176,
CORDRN00005282,2025-04-15,CORFRM0012569,CORSTR00957,Coconut,17.42,COR0012,cancelled,DRN0016,farmer absent
CORDRN00005283,2024-04-03,CORFRM0015783,CORSTR00091,Turmeric,8.41,COR0001,cancelled,DRN0010,repeat booking
CORDRN00005284,2025-11-07,CORFRM0006757,CORSTR00298,Mango,3.13,COR0026,completed,DRN0148,wind issue
CORDRN00005285,2025-12-12,CORFRM0011687,CORSTR00611,Groundnut,2.03,COR0032,weather hold,DRN0156,wind issue
CORDRN00005286,2024-10-16,CORFRM0013948,CORSTR00386,Chilli,0.78,COR0023,completed,DRN0090,tank shortage
CORDRN00005287,2025-08-08,CORFRM0003105,CORSTR01045,Cotton,18.43,COR0004,rescheduled,DRN0102,repeat booking
CORDRN00005288,2024-05-28,CORFRM0000131,CORSTR00110,Cotton,7.64,COR0013,cancelled,DRN0028,
CORDRN00005289,2026-01-15,CORFRM0004245,CORSTR01119,Banana,17.29,COR0021,weather hold,DRN0023,repeat booking
CORDRN00005290,2025-01-09,CORFRM0001770,CORSTR01139,Chilli,0.8,COR0029,cancelled,DRN0194,wind issue
CORDRN00005291,2026-02-05,CORFRM0013741,CORSTR00815,Maize,3.48,COR0031,rescheduled,DRN0190,
CORDRN00005292,2024-04-02,CORFRM0014798,CORSTR00127,Groundnut,4.96,COR0022,completed,DRN0059,repeat booking
CORDRN00005293,2026-01-28,CORFRM0013478,CORSTR01013,Groundnut,4.68,COR0019,completed,DRN0241,wind issue
CORDRN00005294,11/16/2025,CORFRM0020059,CORSTR00360,Coconut,15.65,COR0014,weather hold,DRN0069,
CORDRN00005295,2025-09-20,CORFRM0009918,CORSTR00226,Coconut,4.22,COR0022,weather hold,DRN0168,tank shortage
CORDRN00005296,2024-08-31,CORFRM0022295,CORSTR00040,Vegetables,6.62,COR0015,weather hold,DRN0100,
CORDRN00005297,2026-03-24,CORFRM0005590,CORSTR00681,Maize,15.37,COR0029,weather hold,DRN0019,repeat booking
CORDRN00005298,2025-07-07,CORFRM0003913,CORSTR00538,Banana,13.53,COR0014,completed,DRN0151,repeat booking
CORDRN00005299,2025-07-02,CORFRM0016667,CORSTR01140,Paddy,6.91,COR0007,weather hold,DRN0076,farmer absent
CORDRN00005300,2024-04-24,CORFRM0000617,CORSTR00081,Sugarcane,2.78,COR0005,cancelled,DRN0174,
CORDRN00005301,2025-03-12,CORFRM0011701,CORSTR01050,Vegetables,3.65,COR0008,completed,DRN0157,tank shortage
CORDRN00005302,2024-09-02,CORFRM0012042,CORSTR00138,Turmeric,3.16,COR0006,weather hold,DRN0050,
CORDRN00005303,2025-10-20,CORFRM0023808,CORSTR00448,Banana,5.91,COR0001,completed,DRN0019,wind issue
CORDRN00005304,2025-11-25,CORFRM0003517,CORSTR00009,Chilli,5.44,COR0025,weather hold,DRN0110,repeat booking
CORDRN00005305,25/06/2024,CORFRM0008122,CORSTR00009,Mango,17.1,COR0032,completed,DRN0210,repeat booking
CORDRN00005306,08/15/2025,CORFRM0010256,CORSTR00382,Coconut,17.28,COR0016,cancelled,DRN0221,tank shortage
CORDRN00005307,2025-01-31,CORFRM0021809,CORSTR01146,Banana,12.59,COR0001,completed,DRN0142,farmer absent
CORDRN00005308,2026-02-21,CORFRM0020076,CORSTR00703,Groundnut,19.57,COR0016,payment pending,DRN0051,tank shortage
CORDRN00005309,2024-08-02,CORFRM0001022,CORSTR00169,Vegetables,1.86,COR0005,completed,DRN0035,tank shortage
CORDRN00005310,2025-05-18,CORFRM0018410,CORSTR00638,Vegetables,1.87,COR0019,weather hold,DRN0081,wind issue
CORDRN00005311,2026-01-05,CORFRM0002566,CORSTR00456,Chilli,3.61,COR0002,weather hold,DRN0101,
CORDRN00005312,2026-01-11,CORFRM0016939,CORSTR00148,Paddy,6.16,COR0029,weather hold,DRN0166,repeat booking
CORDRN00005313,01/25/2026,CORFRM0007186,CORSTR00492,Chilli,0.71,COR0024,payment pending,DRN0068,tank shortage
CORDRN00005314,2024-07-07,CORFRM0012590,CORSTR00734,Turmeric,11.36,COR0030,rescheduled,DRN0199,tank shortage
CORDRN00005315,2024-05-01,CORFRM0009435,CORSTR01063,Vegetables,13.76,COR0004,payment pending,DRN0030,farmer absent
CORDRN00005316,14-Aug-25,CORFRM0011619,CORSTR00451,Cotton,1.03,COR0011,weather hold,DRN0017,wind issue
CORDRN00005317,2026-02-15,CORFRM0012297,CORSTR00291,Maize,13.68,COR0019,rescheduled,DRN0081,
CORDRN00005318,05/10/2025,CORFRM0022134,CORSTR00984,Vegetables,1.61,COR0019,payment pending,DRN0181,
CORDRN00005319,2024-05-08,CORFRM0003194,CORSTR00987,Chilli,4.62,COR0017,cancelled,DRN0094,repeat booking
CORDRN00005320,2024-04-30,CORFRM0012932,CORSTR00302,Maize,0.59,COR0020,cancelled,DRN0042,tank shortage
CORDRN00005321,2025-09-11,CORFRM0023493,CORSTR00409,Cotton,6.6,COR0013,payment pending,DRN0126,repeat booking
CORDRN00005322,2025-06-25,CORFRM0006514,CORSTR00748,Coconut,6.73,COR0003,cancelled,DRN0024,
CORDRN00005323,2024-09-24,CORFRM0013408,CORSTR00916,Sugarcane,19.96,COR0024,payment pending,DRN0164,wind issue
CORDRN00005324,2024-12-24,CORFRM0018559,CORSTR00300,Cotton,8.07,COR0004,completed,DRN0043,wind issue
CORDRN00005325,2026-02-18,CORFRM0014920,CORSTR00666,Maize,11.35,COR0010,rescheduled,DRN0151,farmer absent
CORDRN00005326,2025-11-02,CORFRM0002753,CORSTR00748,Paddy,4.1,COR0015,completed,DRN0062,tank shortage
CORDRN00005327,09/01/2025,CORFRM0019922,CORSTR00309,Mango,13.79,COR0004,weather hold,DRN0017,repeat booking
CORDRN00005328,2025-11-15,CORFRM0017466,CORSTR00583,Vegetables,10.57,COR0006,completed,DRN0134,
CORDRN00005329,10/08/2025,CORFRM0018196,CORSTR00261,Mango,7.02,COR0028,cancelled,DRN0048,wind issue
CORDRN00005330,2024-11-27,CORFRM0011777,CORSTR00224,Coconut,16.47,COR0005,completed,DRN0028,repeat booking
CORDRN00005331,2024-11-15,CORFRM0018866,CORSTR00904,Turmeric,17.2,COR0025,payment pending,DRN0143,farmer absent
CORDRN00005332,2025-06-05,CORFRM0006764,CORSTR00223,Chilli,14.22,COR0004,completed,DRN0194,wind issue
CORDRN00005333,2025-01-22,CORFRM0017732,CORSTR00608,Sugarcane,6.45,COR0011,rescheduled,DRN0009,wind issue
CORDRN00005334,19-Nov-24,CORFRM0012791,CORSTR00295,Chilli,15.61,COR0030,weather hold,DRN0065,wind issue
CORDRN00005335,2024-06-03,CORFRM0020769,CORSTR01060,Chilli,1.54,COR0030,completed,DRN0100,
CORDRN00005336,2026-03-20,CORFRM0022622,CORSTR00697,Groundnut,3.07,COR0007,payment pending,DRN0048,farmer absent
CORDRN00005337,2024-10-18,CORFRM0004451,CORSTR00850,Turmeric,17.55,COR0014,payment pending,DRN0018,farmer absent
CORDRN00005338,2026-03-06,CORFRM0020661,CORSTR00409,Chilli,18.14,COR0009,rescheduled,DRN0217,wind issue
CORDRN00005339,2025-03-23,CORFRM0007800,CORSTR00591,Chilli,9.47,COR0017,payment pending,DRN0195,farmer absent
CORDRN00005340,2025-03-28,CORFRM0001050,CORSTR00868,Vegetables,17.01,COR0030,completed,DRN0239,repeat booking
CORDRN00005341,2025-04-26,CORFRM0001319,CORSTR00819,Coconut,3.04,COR0013,weather hold,DRN0246,farmer absent
CORDRN00005342,2025-11-15,CORFRM0003626,CORSTR01002,Paddy,10.34,COR0014,completed,DRN0096,repeat booking
CORDRN00005343,2025-06-20,CORFRM0005223,CORSTR01052,Sugarcane,7.24,COR0026,weather hold,DRN0035,repeat booking
CORDRN00005344,2024-09-27,CORFRM0004588,CORSTR00895,Mango,14.44,COR0027,cancelled,DRN0107,tank shortage
CORDRN00005345,2025-09-22,CORFRM0003949,CORSTR01060,Maize,1.58,COR0011,cancelled,DRN0244,wind issue
CORDRN00005346,2024-12-12,CORFRM0008109,CORSTR00347,Chilli,5.45,COR0015,payment pending,DRN0245,farmer absent
CORDRN00005347,16/09/2025,CORFRM0003961,CORSTR00331,Maize,2.91,COR0004,rescheduled,DRN0031,repeat booking
CORDRN00005348,2025-12-24,CORFRM0008760,CORSTR01095,Sugarcane,4.15,COR0014,completed,DRN0187,
CORDRN00005349,2025-12-04,CORFRM0006111,CORSTR00279,Mango,0.84,COR0033,completed,DRN0005,tank shortage
CORDRN00005350,2024-10-21,CORFRM0022586,CORSTR00131,Groundnut,4.62,COR0033,weather hold,DRN0018,tank shortage
CORDRN00005351,2024-10-30,CORFRM0000593,CORSTR00129,Sugarcane,5.76,COR0010,cancelled,DRN0066,
CORDRN00005352,11/02/2026,CORFRM0024388,CORSTR00373,Coconut,8.11,COR0006,payment pending,DRN0181,wind issue
CORDRN00005353,2024-10-16,CORFRM0021548,CORSTR01021,Coconut,2.69,COR0014,completed,DRN0034,wind issue
CORDRN00005354,16-Mar-25,CORFRM0005088,CORSTR00198,Paddy,4.6,COR0026,payment pending,DRN0166,repeat booking
CORDRN00005355,2026-02-22,CORFRM0009754,CORSTR00947,Groundnut,4.58,COR0021,completed,DRN0107,repeat booking
CORDRN00005356,2025-04-27,CORFRM0009389,CORSTR00286,Maize,3.72,COR0032,rescheduled,DRN0026,
CORDRN00005357,2025-02-07,CORFRM0010827,CORSTR00338,Vegetables,1.38,COR0005,rescheduled,DRN0071,
CORDRN00005358,2024-04-19,CORFRM0004181,CORSTR00385,Chilli,9.3,COR0006,cancelled,DRN0192,repeat booking
CORDRN00005359,2025-05-03,CORFRM0007591,CORSTR00063,Banana,1.71,COR0033,rescheduled,DRN0001,farmer absent
CORDRN00005360,2024-05-02,CORFRM0011760,CORSTR00486,Paddy,18.46,COR0024,payment pending,DRN0213,repeat booking
CORDRN00005361,22/08/2024,CORFRM0022695,CORSTR00207,Turmeric,16.18,COR0023,completed,DRN0176,repeat booking
CORDRN00005362,2025-12-24,CORFRM0020533,CORSTR00700,Groundnut,4.68,COR0024,completed,DRN0219,tank shortage
CORDRN00005363,2025-05-02,CORFRM0016621,CORSTR00162,Mango,0.51,COR0027,rescheduled,DRN0078,tank shortage
CORDRN00005364,2024-11-18,CORFRM0019624,CORSTR01049,Turmeric,5.55,COR0010,completed,DRN0123,farmer absent
CORDRN00005365,30/07/2024,CORFRM0002327,CORSTR00960,Vegetables,7.14,COR0006,rescheduled,DRN0221,wind issue
CORDRN00005366,2025-02-26,CORFRM0016141,CORSTR00426,Groundnut,4.19,COR0015,rescheduled,DRN0227,wind issue
CORDRN00005367,06/11/2025,CORFRM0021833,CORSTR00665,Vegetables,10.34,COR0027,completed,DRN0130,repeat booking
CORDRN00005368,26/06/2024,CORFRM0023414,CORSTR00625,Sugarcane,17.0,COR0003,payment pending,DRN0157,tank shortage
CORDRN00005369,29/09/2024,CORFRM0019136,CORSTR00615,Cotton,2.24,COR0031,cancelled,DRN0152,repeat booking
CORDRN00005370,2025-03-07,CORFRM0017836,CORSTR00298,Vegetables,10.54,COR0024,rescheduled,DRN0135,farmer absent
CORDRN00005371,2025-08-19,CORFRM0011656,CORSTR00645,Cotton,5.67,COR0014,rescheduled,DRN0248,repeat booking
CORDRN00005372,2025-05-02,CORFRM0013214,CORSTR00187,Vegetables,1.0,COR0009,completed,DRN0161,tank shortage
CORDRN00005373,2024-08-27,CORFRM0019013,CORSTR00071,Cotton,0.9,COR0015,completed,DRN0139,wind issue
CORDRN00005374,11/05/2025,CORFRM0001138,CORSTR00404,Chilli,8.36,COR0011,completed,DRN0109,farmer absent
CORDRN00005375,09/23/2025,CORFRM0008425,CORSTR00143,Cotton,16.31,COR0019,completed,DRN0202,farmer absent
CORDRN00005376,03/12/2024,CORFRM0001100,CORSTR01010,Banana,19.88,COR0025,weather hold,DRN0047,tank shortage
CORDRN00005377,2025-06-22,CORFRM0023173,CORSTR00283,Paddy,2.03,COR0014,completed,DRN0092,wind issue
CORDRN00005378,2025-11-03,CORFRM0010914,CORSTR00414,Banana,8.78,COR0002,completed,DRN0026,farmer absent
CORDRN00005379,05/07/2024,CORFRM0011979,CORSTR00656,Coconut,6.47,COR0033,weather hold,DRN0079,tank shortage
CORDRN00005380,10/10/2024,CORFRM0018299,CORSTR00560,Cotton,6.34,COR0022,completed,DRN0010,farmer absent
CORDRN00005381,2025-11-10,CORFRM0016187,CORSTR00143,Groundnut,2.03,COR0013,payment pending,DRN0094,repeat booking
CORDRN00005382,2025-03-21,CORFRM0015480,CORSTR00996,Maize,9.36,COR0001,cancelled,DRN0112,wind issue
CORDRN00005383,2025-01-04,CORFRM0024317,CORSTR00535,Maize,0.66,COR0020,payment pending,DRN0212,wind issue
CORDRN00005384,16-Feb-25,CORFRM0017704,CORSTR00760,Cotton,5.19,COR0007,completed,DRN0037,repeat booking
CORDRN00005385,2026-02-01,CORFRM0021301,CORSTR00351,Cotton,11.82,COR0028,cancelled,DRN0139,repeat booking
CORDRN00005386,2025-05-10,CORFRM0012521,CORSTR00179,Maize,6.83,COR0026,cancelled,DRN0178,farmer absent
CORDRN00005387,2025-01-23,CORFRM0008076,CORSTR00800,Sugarcane,11.03,COR0008,rescheduled,DRN0051,wind issue
CORDRN00005388,2025-04-01,CORFRM0012180,CORSTR00995,Turmeric,14.86,COR0009,cancelled,DRN0123,repeat booking
CORDRN00005389,24-May-24,CORFRM0000433,CORSTR00041,Sugarcane,4.94,COR0008,cancelled,DRN0172,
CORDRN00005390,2025-09-03,CORFRM0020573,CORSTR00832,Banana,9.33,COR0025,weather hold,DRN0112,repeat booking
CORDRN00005391,2025-03-17,CORFRM0001227,CORSTR00946,Groundnut,0.67,COR0002,rescheduled,DRN0201,
CORDRN00005392,2026-01-08,CORFRM0020950,CORSTR00809,Vegetables,0.65,COR0026,completed,DRN0209,farmer absent
CORDRN00005393,2024-04-20,CORFRM0021212,CORSTR00281,Mango,15.64,COR0021,payment pending,DRN0186,repeat booking
CORDRN00005394,2024-10-25,CORFRM0019294,CORSTR00907,Cotton,3.91,COR0017,payment pending,DRN0019,
CORDRN00005395,2026-01-28,CORFRM0007428,CORSTR00685,Groundnut,0.67,COR0020,weather hold,DRN0021,tank shortage
CORDRN00005396,2025-07-03,CORFRM0023961,CORSTR00161,Turmeric,12.16,COR0028,rescheduled,DRN0248,farmer absent
CORDRN00005397,13-May-25,CORFRM0018146,CORSTR00817,Maize,0.94,COR0025,cancelled,DRN0004,
CORDRN00005398,2025-12-25,CORFRM0018912,CORSTR00358,Banana,17.61,COR0002,completed,DRN0220,tank shortage
CORDRN00005399,03-Nov-24,CORFRM0024191,CORSTR00953,Chilli,12.9,COR0031,rescheduled,DRN0021,
CORDRN00005400,26-Jul-25,CORFRM0021593,CORSTR00933,Cotton,5.17,COR0003,payment pending,DRN0069,wind issue
CORDRN00005401,2025-06-24,CORFRM0009999,CORSTR00532,Chilli,17.58,COR0007,payment pending,DRN0025,tank shortage
CORDRN00005402,2025-07-22,CORFRM0012669,CORSTR00727,Mango,7.64,COR0001,completed,DRN0155,farmer absent
CORDRN00005403,2025-10-16,CORFRM0000801,CORSTR00076,Banana,1.24,COR0033,completed,DRN0035,wind issue
CORDRN00005404,10/12/2025,CORFRM0014044,CORSTR00678,Chilli,1.03,COR0026,payment pending,DRN0075,farmer absent
CORDRN00005405,2024-04-25,CORFRM0021213,CORSTR00409,Paddy,2.11,COR0025,completed,DRN0223,repeat booking
CORDRN00005406,2026-03-15,CORFRM0014808,CORSTR00179,Turmeric,5.76,COR0023,weather hold,DRN0011,repeat booking
CORDRN00005407,2024-10-01,CORFRM0004229,CORSTR00430,Mango,10.7,COR0017,weather hold,DRN0184,wind issue
CORDRN00005408,2024-07-22,CORFRM0019794,CORSTR00111,Turmeric,5.86,COR0009,completed,DRN0066,repeat booking
CORDRN00005409,2024-08-22,CORFRM0014188,CORSTR00313,Maize,2.2,COR0024,payment pending,DRN0078,
CORDRN00005410,2024-11-05,CORFRM0022499,CORSTR00655,Maize,5.64,COR0016,weather hold,DRN0049,
CORDRN00005411,09/22/2025,CORFRM0013098,CORSTR00339,Banana,6.72,COR0028,rescheduled,DRN0030,repeat booking
CORDRN00005412,2025-06-11,CORFRM0009218,CORSTR01143,Mango,6.3,COR0023,weather hold,DRN0078,farmer absent
CORDRN00005413,2025-01-01,CORFRM0021718,CORSTR00842,Maize,6.73,COR0027,weather hold,DRN0154,farmer absent
CORDRN00005414,2026-01-25,CORFRM0019542,CORSTR00212,Groundnut,4.62,COR0028,cancelled,DRN0180,farmer absent
CORDRN00005415,2025-03-19,CORFRM0006865,CORSTR00343,Chilli,11.63,COR0003,completed,DRN0059,tank shortage
CORDRN00005416,2024-09-12,CORFRM0014074,CORSTR00482,Paddy,6.77,COR0029,rescheduled,DRN0016,tank shortage
CORDRN00005417,10/10/2024,CORFRM0023435,CORSTR00474,Sugarcane,4.92,COR0003,completed,DRN0027,
CORDRN00005418,2024-10-25,CORFRM0002523,CORSTR00710,Banana,1.93,COR0006,weather hold,DRN0106,tank shortage
CORDRN00005419,08/08/2025,CORFRM0015360,CORSTR00408,Chilli,0.67,COR0024,completed,DRN0186,repeat booking
CORDRN00005420,2025-12-04,CORFRM0007431,CORSTR00449,Groundnut,0.88,COR0009,cancelled,DRN0170,farmer absent
CORDRN00005421,24/04/2025,CORFRM0000969,CORSTR00071,Maize,1.66,COR0029,cancelled,DRN0074,tank shortage
CORDRN00005422,02-Jun-24,CORFRM0018953,CORSTR00198,Coconut,1.03,COR0010,rescheduled,DRN0174,wind issue
CORDRN00005423,20/08/2024,CORFRM0005137,CORSTR01044,Mango,1.71,COR0013,payment pending,DRN0166,repeat booking
CORDRN00005424,03/18/2025,CORFRM0000533,CORSTR00002,Chilli,5.19,COR0017,completed,DRN0212,farmer absent
CORDRN00005425,2024-09-13,CORFRM0001090,CORSTR00415,Banana,10.75,COR0030,weather hold,DRN0243,wind issue
CORDRN00005426,2025-06-13,CORFRM0000244,CORSTR00958,Banana,6.3,COR0021,weather hold,DRN0234,tank shortage
CORDRN00005427,2025-01-02,CORFRM0020030,CORSTR01063,Sugarcane,18.64,COR0018,cancelled,DRN0020,farmer absent
CORDRN00005428,2024-12-05,CORFRM0008970,CORSTR00227,Sugarcane,8.43,COR0004,cancelled,DRN0189,
CORDRN00005429,2026-02-27,CORFRM0024762,CORSTR00901,Turmeric,3.06,COR0008,rescheduled,DRN0184,tank shortage
CORDRN00005430,11/12/2024,CORFRM0005876,CORSTR00869,Cotton,0.8,COR0002,cancelled,DRN0227,farmer absent
CORDRN00005431,2024-07-05,CORFRM0016692,CORSTR00902,Mango,1.17,COR0007,payment pending,DRN0161,repeat booking
CORDRN00005432,2025-08-13,CORFRM0017844,CORSTR00572,Banana,4.35,COR0003,rescheduled,DRN0044,repeat booking
CORDRN00005433,2026-01-16,CORFRM0016277,CORSTR00287,Banana,1.45,COR0012,rescheduled,DRN0091,repeat booking
CORDRN00005434,2026-02-09,CORFRM0002258,CORSTR00690,Cotton,5.91,COR0033,cancelled,DRN0226,farmer absent
CORDRN00005435,2024-05-10,CORFRM0002983,CORSTR00900,Mango,15.49,COR0033,payment pending,DRN0181,repeat booking
CORDRN00005436,2025-02-08,CORFRM0007117,CORSTR00890,Cotton,12.99,COR0027,rescheduled,DRN0093,wind issue
CORDRN00005437,2025-03-02,CORFRM0017773,CORSTR00899,Turmeric,10.38,COR0017,rescheduled,DRN0208,repeat booking
CORDRN00005438,2024-09-12,CORFRM0022829,CORSTR00814,Mango,9.94,COR0031,completed,DRN0201,farmer absent
CORDRN00005439,2025-06-18,CORFRM0010741,CORSTR00657,Coconut,1.26,COR0026,cancelled,DRN0044,wind issue
CORDRN00005440,2025-01-16,CORFRM0004712,CORSTR00839,Paddy,3.58,COR0023,payment pending,DRN0058,
CORDRN00005441,2025-12-14,CORFRM0011542,CORSTR00337,Sugarcane,10.3,COR0010,payment pending,DRN0051,
CORDRN00005442,2025-10-31,CORFRM0004212,CORSTR00888,Turmeric,11.99,COR0029,completed,DRN0038,wind issue
CORDRN00005443,2025-11-19,CORFRM0013629,CORSTR00847,Vegetables,1.09,COR0005,cancelled,DRN0239,wind issue
CORDRN00005444,2025-03-05,CORFRM0000422,CORSTR00675,Groundnut,3.84,COR0003,rescheduled,DRN0041,repeat booking
CORDRN00005445,2025-06-18,CORFRM0007708,CORSTR00859,Turmeric,3.02,COR0024,completed,DRN0193,repeat booking
CORDRN00005446,2025-10-20,CORFRM0020447,CORSTR00047,Coconut,1.87,COR0013,rescheduled,DRN0050,farmer absent
CORDRN00005447,2025-06-29,CORFRM0010141,CORSTR00714,Chilli,7.66,COR0006,rescheduled,DRN0240,wind issue
CORDRN00005448,2024-07-31,CORFRM0007862,CORSTR00809,Groundnut,15.63,COR0030,cancelled,DRN0081,wind issue
CORDRN00005449,24/05/2024,CORFRM0010903,CORSTR00698,Maize,3.36,COR0005,completed,DRN0226,repeat booking
CORDRN00005450,2025-06-28,CORFRM0020611,CORSTR00809,Mango,6.85,COR0004,cancelled,DRN0012,wind issue
CORDRN00005451,2025-06-10,CORFRM0024374,CORSTR00361,Vegetables,3.52,COR0018,rescheduled,DRN0053,farmer absent
CORDRN00005452,2026-02-11,CORFRM0010082,CORSTR00819,Banana,6.18,COR0001,completed,DRN0238,repeat booking
CORDRN00005453,2025-06-04,CORFRM0011384,CORSTR00478,Turmeric,16.31,COR0005,payment pending,DRN0162,farmer absent
CORDRN00005454,07/02/2026,CORFRM0013284,CORSTR01103,Chilli,14.24,COR0015,weather hold,DRN0013,
CORDRN00005455,2025-06-19,CORFRM0007456,CORSTR00684,Groundnut,9.96,COR0025,cancelled,DRN0057,wind issue
CORDRN00005456,2025-08-23,CORFRM0022890,CORSTR01109,Groundnut,2.47,COR0025,completed,DRN0244,repeat booking
CORDRN00005457,22-Jan-26,CORFRM0017095,CORSTR00920,Chilli,12.09,COR0008,payment pending,DRN0073,
CORDRN00005458,2026-01-04,CORFRM0001147,CORSTR01021,Banana,4.63,COR0006,completed,DRN0168,repeat booking
CORDRN00005459,03/31/2025,CORFRM0018322,CORSTR00672,Mango,3.2,COR0022,cancelled,DRN0162,farmer absent
CORDRN00005460,26-Jun-24,CORFRM0008962,CORSTR00625,Mango,5.61,COR0028,weather hold,DRN0066,
CORDRN00005461,2025-07-06,CORFRM0010740,CORSTR00107,Cotton,12.14,COR0007,rescheduled,DRN0066,
CORDRN00005462,2024-08-04,CORFRM0011299,CORSTR00874,Sugarcane,1.61,COR0012,payment pending,DRN0173,repeat booking
CORDRN00005463,10/04/2024,CORFRM0010958,CORSTR01079,Sugarcane,6.29,COR0002,completed,DRN0152,
CORDRN00005464,09/02/2025,CORFRM0007050,CORSTR00182,Paddy,15.32,COR0003,weather hold,DRN0072,tank shortage
CORDRN00005465,2025-05-17,CORFRM0018741,CORSTR00898,Turmeric,7.32,COR0008,weather hold,DRN0201,tank shortage
CORDRN00005466,2024-06-01,CORFRM0017275,CORSTR00512,Coconut,2.43,COR0007,rescheduled,DRN0225,repeat booking
CORDRN00005467,15/03/2026,CORFRM0000189,CORSTR00390,Mango,4.38,COR0026,completed,DRN0096,farmer absent
CORDRN00005468,2025-10-21,CORFRM0023363,CORSTR01125,Turmeric,19.34,COR0004,cancelled,DRN0088,repeat booking
CORDRN00005469,06/08/2025,CORFRM0016732,CORSTR00088,Paddy,7.59,COR0013,rescheduled,DRN0145,wind issue
CORDRN00005470,2025-09-09,CORFRM0024981,CORSTR00403,Maize,4.97,COR0033,weather hold,DRN0061,farmer absent
CORDRN00005471,2025-03-14,CORFRM0024695,CORSTR00837,Groundnut,2.27,COR0006,payment pending,DRN0018,farmer absent
CORDRN00005472,2024-06-02,CORFRM0013538,CORSTR00473,Cotton,9.9,COR0025,cancelled,DRN0007,repeat booking
CORDRN00005473,2024-05-13,CORFRM0000717,CORSTR01045,Groundnut,5.6,COR0030,rescheduled,DRN0124,repeat booking
CORDRN00005474,07/09/2025,CORFRM0020361,CORSTR00685,Vegetables,3.46,COR0017,cancelled,DRN0213,repeat booking
CORDRN00005475,18/02/2026,CORFRM0020515,CORSTR01072,Banana,10.18,COR0027,cancelled,DRN0052,wind issue
CORDRN00005476,2024-12-03,CORFRM0017919,CORSTR00489,Maize,1.71,COR0032,completed,DRN0102,wind issue
CORDRN00005477,2025-05-04,CORFRM0021437,CORSTR00943,Turmeric,4.82,COR0018,weather hold,DRN0150,tank shortage
CORDRN00005478,2024-10-15,CORFRM0021880,CORSTR00303,Chilli,3.12,COR0010,payment pending,DRN0172,
CORDRN00005479,2026-02-02,CORFRM0014194,CORSTR00713,Mango,19.8,COR0009,rescheduled,DRN0149,repeat booking
