event_id,event_date,machine_id,dealer_id,colour_code,base_liters,can_count,status,note
ASPTNTEVT00027789,2025-06-13,ASPTINT00089,ASPDLR000808,custom,13.33,3,re-tint,shade mismatch
ASPTNTEVT00027790,19-Aug-25,ASPTINT00580,ASPDLR000830,missing,54.16,28,re-tint,shade mismatch
ASPTNTEVT00027791,2025-08-06,ASPTINT00022,ASPDLR000404,L124,39.64,20,cancelled,shade mismatch
ASPTNTEVT00027792,2024-04-26,ASPTINT00196,ASPDLR000845,missing,28.78,11,re-tint,shade mismatch
ASPTNTEVT00027793,2025-07-30,ASPTINT00433,ASPDLR000611,custom,32.33,19,re-tint,manual entry
ASPTNTEVT00027794,13/03/2025,ASPTINT00061,ASPDLR000947,custom,17.93,4,dispensed,
ASPTNTEVT00027795,2024-08-25,ASPTINT00546,ASPDLR000346,R156,35.19,2,service error,manual entry
ASPTNTEVT00027796,2025-08-12,ASPTINT00181,ASPDLR000355,N093,15.76,26,service error,machine down
ASPTNTEVT00027797,2025-02-18,ASPTINT00279,ASPDLR000229,missing,28.32,8,dispensed,machine down
ASPTNTEVT00027798,2024-04-11,ASPTINT00569,ASPDLR000273,missing,16.15,16,manual formula,shade mismatch
ASPTNTEVT00027799,2024-10-01,ASPTINT00149,ASPDLR000441,missing,6.44,22,re-tint,
ASPTNTEVT00027800,2024-10-03,ASPTINT00490,ASPDLR000623,missing,41.55,5,manual formula,machine down
ASPTNTEVT00027801,2025-10-22,ASPTINT00596,ASPDLR000745,R156,24.29,20,manual formula,power cut
ASPTNTEVT00027802,2025-11-19,ASPTINT00139,ASPDLR000025,W001,9.37,2,manual formula,power cut
ASPTNTEVT00027803,2024-11-30,ASPTINT00290,ASPDLR000822,custom,28.03,18,cancelled,shade mismatch
ASPTNTEVT00027804,2025-10-29,ASPTINT00613,ASPDLR000496,Y076,58.63,14,re-tint,manual entry
ASPTNTEVT00027805,2025-01-11,ASPTINT00057,ASPDLR000957,N093,20.47,27,manual formula,shade mismatch
ASPTNTEVT00027806,06/05/2025,ASPTINT00223,ASPDLR000672,custom,42.99,6,service error,shade mismatch
ASPTNTEVT00027807,2024-12-29,ASPTINT00191,ASPDLR000920,R156,5.75,32,service error,machine down
ASPTNTEVT00027808,2025-02-02,ASPTINT00149,ASPDLR000441,N093,24.40,17,manual formula,power cut
ASPTNTEVT00027809,2024-06-23,ASPTINT00443,ASPDLR000416,Y076,8.30,17,cancelled,machine down
ASPTNTEVT00027810,2024-10-08,ASPTINT00163,ASPDLR000078,missing,12.81,13,re-tint,machine down
ASPTNTEVT00027811,05/05/2025,ASPTINT00352,ASPDLR000269,missing,43.05,31,manual formula,power cut
ASPTNTEVT00027812,2025-08-02,ASPTINT00342,ASPDLR000437,custom,56.19,33,re-tint,machine down
ASPTNTEVT00027813,2026-01-10,ASPTINT00260,ASPDLR000186,N093,27.39,24,cancelled,
ASPTNTEVT00027814,11/05/2024,ASPTINT00392,ASPDLR000639,N093,53.61,22,dispensed,shade mismatch
ASPTNTEVT00027815,13/08/2025,ASPTINT00042,ASPDLR000583,custom,9.53,2,dispensed,
ASPTNTEVT00027816,2025-09-24,ASPTINT00076,ASPDLR000046,W001,58.64,29,cancelled,
ASPTNTEVT00027817,2025-03-20,ASPTINT00204,ASPDLR000474,W001,15.15,11,re-tint,machine down
ASPTNTEVT00027818,2024-08-02,ASPTINT00454,ASPDLR000707,custom,48.62,12,service error,shade mismatch
ASPTNTEVT00027819,2024-10-01,ASPTINT00092,ASPDLR000789,missing,2.97,7,dispensed,shade mismatch
ASPTNTEVT00027820,2024-10-12,ASPTINT00382,ASPDLR000830,L124,5.29,34,service error,power cut
ASPTNTEVT00027821,2024-06-16,ASPTINT00293,ASPDLR000769,N093,51.31,7,manual formula,
ASPTNTEVT00027822,2024-09-06,ASPTINT00437,ASPDLR000017,Y076,5.49,29,service error,manual entry
ASPTNTEVT00027823,2024-07-30,ASPTINT00062,ASPDLR000112,missing,47.78,3,re-tint,manual entry
ASPTNTEVT00027824,2024-11-29,ASPTINT00588,ASPDLR000732,missing,2.85,32,cancelled,manual entry
ASPTNTEVT00027825,2025-06-17,ASPTINT00316,ASPDLR000567,missing,41.92,18,re-tint,machine down
ASPTNTEVT00027826,07/23/2025,ASPTINT00092,ASPDLR000789,Y076,38.16,28,dispensed,power cut
ASPTNTEVT00027827,2025-11-20,ASPTINT00053,ASPDLR000332,missing,40.19,20,manual formula,
ASPTNTEVT00027828,2026-02-16,ASPTINT00474,ASPDLR000360,W001,7.79,1,re-tint,machine down
ASPTNTEVT00027829,2025-06-05,ASPTINT00592,ASPDLR000021,R156,49.64,1,re-tint,power cut
ASPTNTEVT00027830,2025-07-16,ASPTINT00006,ASPDLR000868,W001,37.22,19,re-tint,shade mismatch
ASPTNTEVT00027831,2026-01-14,ASPTINT00339,ASPDLR000737,missing,19.33,2,dispensed,machine down
ASPTNTEVT00027832,2024-10-28,ASPTINT00113,ASPDLR000295,N093,8.20,24,service error,
ASPTNTEVT00027833,2026-02-16,ASPTINT00511,ASPDLR000817,Y076,37.49,9,service error,machine down
ASPTNTEVT00027834,03-Dec-25,ASPTINT00506,ASPDLR000212,L124,28.53,23,re-tint,manual entry
ASPTNTEVT00027835,2025-04-03,ASPTINT00237,ASPDLR000265,N093,38.89,17,dispensed,machine down
ASPTNTEVT00027836,2024-09-11,ASPTINT00147,ASPDLR000968,L124,26.41,7,dispensed,manual entry
ASPTNTEVT00027837,2024-07-22,ASPTINT00172,ASPDLR000034,W001,57.93,10,re-tint,machine down
ASPTNTEVT00027838,2026-01-08,ASPTINT00078,ASPDLR000014,N093,34.56,31,re-tint,machine down
ASPTNTEVT00027839,2024-11-02,ASPTINT00138,ASPDLR000780,R156,50.77,11,cancelled,
ASPTNTEVT00027840,04/12/2025,ASPTINT00295,ASPDLR000389,W001,35.13,24,re-tint,
ASPTNTEVT00027841,2025-04-18,ASPTINT00044,ASPDLR000262,R156,4.77,21,dispensed,manual entry
ASPTNTEVT00027842,01/08/2024,ASPTINT00015,ASPDLR000424,L124,7.99,10,cancelled,manual entry
ASPTNTEVT00027843,2025-07-24,ASPTINT00480,ASPDLR000335,R156,13.19,18,re-tint,manual entry
ASPTNTEVT00027844,2025-05-31,ASPTINT00504,ASPDLR000625,R156,2.21,14,service error,power cut
ASPTNTEVT00027845,2025-07-13,ASPTINT00004,ASPDLR000439,N093,4.72,1,cancelled,machine down
ASPTNTEVT00027846,2026-02-20,ASPTINT00515,ASPDLR000336,missing,40.14,7,service error,shade mismatch
ASPTNTEVT00027847,2024-06-10,ASPTINT00293,ASPDLR000769,N093,13.64,21,manual formula,shade mismatch
ASPTNTEVT00027848,2025-12-21,ASPTINT00165,ASPDLR000286,R156,21.45,6,manual formula,manual entry
ASPTNTEVT00027849,2025-02-21,ASPTINT00236,ASPDLR000103,Y076,17.75,35,service error,manual entry
ASPTNTEVT00027850,09-May-24,ASPTINT00229,ASPDLR000147,custom,34.98,27,cancelled,power cut
ASPTNTEVT00027851,2025-02-06,ASPTINT00228,ASPDLR000709,L124,33.97,25,re-tint,shade mismatch
ASPTNTEVT00027852,2025-05-17,ASPTINT00104,ASPDLR000659,Y076,6.92,10,cancelled,machine down
ASPTNTEVT00027853,2026-02-21,ASPTINT00048,ASPDLR000319,missing,21.89,8,re-tint,manual entry
ASPTNTEVT00027854,2024-10-05,ASPTINT00212,ASPDLR000754,Y076,10.71,2,cancelled,machine down
ASPTNTEVT00027855,2024-09-17,ASPTINT00260,ASPDLR000186,missing,9.54,31,dispensed,manual entry
ASPTNTEVT00027856,21/02/2025,ASPTINT00596,ASPDLR000745,W001,47.57,9,re-tint,shade mismatch
ASPTNTEVT00027857,2024-09-11,ASPTINT00385,ASPDLR000664,N093,45.64,21,dispensed,machine down
ASPTNTEVT00027858,2025-12-16,ASPTINT00189,ASPDLR000664,Y076,6.83,32,dispensed,manual entry
ASPTNTEVT00027859,08/26/2024,ASPTINT00226,ASPDLR000903,missing,18.90,26,re-tint,power cut
ASPTNTEVT00027860,2025-08-13,ASPTINT00307,ASPDLR000196,missing,45.46,18,service error,
ASPTNTEVT00027861,2025-05-10,ASPTINT00464,ASPDLR000378,R156,47.44,13,manual formula,shade mismatch
ASPTNTEVT00027862,2025-07-21,ASPTINT00432,ASPDLR000390,Y076,53.26,16,manual formula,manual entry
ASPTNTEVT00027863,2026-02-25,ASPTINT00630,ASPDLR000114,R156,31.90,3,dispensed,power cut
ASPTNTEVT00027864,2025-12-22,ASPTINT00488,ASPDLR000198,R156,38.37,17,manual formula,shade mismatch
ASPTNTEVT00027865,2024-10-07,ASPTINT00362,ASPDLR000620,Y076,37.27,19,re-tint,manual entry
ASPTNTEVT00027866,11/20/2024,ASPTINT00615,ASPDLR000381,L124,50.94,16,manual formula,shade mismatch
ASPTNTEVT00027867,2024-09-22,ASPTINT00636,ASPDLR000219,L124,56.65,32,re-tint,manual entry
ASPTNTEVT00027868,2024-08-14,ASPTINT00008,ASPDLR000749,R156,28.92,16,cancelled,
ASPTNTEVT00027869,2024-04-06,ASPTINT00284,ASPDLR000247,Y076,30.47,4,manual formula,manual entry
ASPTNTEVT00027870,04-Jan-25,ASPTINT00596,ASPDLR000745,Y076,30.33,23,re-tint,machine down
ASPTNTEVT00027871,10/17/2025,ASPTINT00616,ASPDLR000364,N093,51.41,20,cancelled,shade mismatch
ASPTNTEVT00027872,2024-04-02,ASPTINT00532,ASPDLR000358,N093,16.94,8,re-tint,manual entry
ASPTNTEVT00027873,2024-08-12,ASPTINT00108,ASPDLR000451,L124,57.13,33,manual formula,
ASPTNTEVT00027874,2025-06-30,ASPTINT00588,ASPDLR000732,Y076,39.66,7,cancelled,manual entry
ASPTNTEVT00027875,2025-07-19,ASPTINT00447,ASPDLR000950,R156,19.76,32,cancelled,machine down
ASPTNTEVT00027876,2025-01-21,ASPTINT00438,ASPDLR000976,R156,14.96,24,dispensed,
ASPTNTEVT00027877,2024-07-02,ASPTINT00435,ASPDLR000759,R156,45.21,31,manual formula,power cut
ASPTNTEVT00027878,2025-06-28,ASPTINT00171,ASPDLR000585,Y076,49.78,7,dispensed,power cut
ASPTNTEVT00027879,2024-06-26,ASPTINT00397,ASPDLR000751,missing,28.46,2,cancelled,
ASPTNTEVT00027880,2024-08-22,ASPTINT00286,ASPDLR000297,L124,44.50,20,manual formula,manual entry
ASPTNTEVT00027881,2024-07-10,ASPTINT00261,ASPDLR000337,custom,40.30,6,dispensed,
ASPTNTEVT00027882,2025-01-22,ASPTINT00371,ASPDLR000896,R156,46.02,19,cancelled,shade mismatch
ASPTNTEVT00027883,09-Dec-25,ASPTINT00073,ASPDLR000449,custom,16.73,31,cancelled,shade mismatch
ASPTNTEVT00027884,2024-05-07,ASPTINT00553,ASPDLR000468,Y076,42.46,26,manual formula,power cut
ASPTNTEVT00027885,2025-05-12,ASPTINT00572,ASPDLR000315,Y076,14.53,12,service error,
ASPTNTEVT00027886,2025-08-24,ASPTINT00117,ASPDLR000861,Y076,51.65,33,cancelled,shade mismatch
ASPTNTEVT00027887,2025-01-04,ASPTINT00493,ASPDLR000973,N093,36.06,1,service error,manual entry
ASPTNTEVT00027888,2025-07-31,ASPTINT00541,ASPDLR000067,Y076,5.89,4,cancelled,manual entry
ASPTNTEVT00027889,2025-08-12,ASPTINT00345,ASPDLR000364,Y076,17.68,29,manual formula,power cut
ASPTNTEVT00027890,05/15/2025,ASPTINT00607,ASPDLR000104,R156,36.00,25,cancelled,machine down
ASPTNTEVT00027891,2026-02-11,ASPTINT00496,ASPDLR000869,R156,3.51,21,dispensed,
ASPTNTEVT00027892,2026-01-22,ASPTINT00462,ASPDLR000569,missing,56.02,32,cancelled,machine down
ASPTNTEVT00027893,2025-11-23,ASPTINT00531,ASPDLR000108,custom,34.98,2,cancelled,
ASPTNTEVT00027894,2025-06-22,ASPTINT00081,ASPDLR000317,custom,20.70,7,cancelled,power cut
ASPTNTEVT00027895,2025-07-02,ASPTINT00108,ASPDLR000451,L124,27.13,30,cancelled,machine down
ASPTNTEVT00027896,2025-04-26,ASPTINT00392,ASPDLR000639,R156,42.54,31,service error,manual entry
ASPTNTEVT00027897,2024-12-23,ASPTINT00567,ASPDLR000325,R156,39.46,31,dispensed,shade mismatch
ASPTNTEVT00027898,2025-03-26,ASPTINT00013,ASPDLR000784,W001,27.74,18,service error,machine down
ASPTNTEVT00027899,2025-12-19,ASPTINT00214,ASPDLR000465,Y076,8.46,22,re-tint,shade mismatch
ASPTNTEVT00027900,2024-08-07,ASPTINT00383,ASPDLR000088,missing,52.63,1,re-tint,shade mismatch
ASPTNTEVT00027901,2024-04-30,ASPTINT00492,ASPDLR000168,missing,36.21,15,service error,
ASPTNTEVT00027902,2025-04-02,ASPTINT00285,ASPDLR000971,R156,47.96,8,re-tint,power cut
ASPTNTEVT00027903,2025-11-18,ASPTINT00315,ASPDLR000991,W001,22.46,14,manual formula,machine down
ASPTNTEVT00027904,12/08/2024,ASPTINT00298,ASPDLR000807,W001,2.15,16,dispensed,shade mismatch
ASPTNTEVT00027905,18-Sep-24,ASPTINT00644,ASPDLR000752,Y076,59.23,20,cancelled,power cut
ASPTNTEVT00027906,2025-10-16,ASPTINT00125,ASPDLR000077,W001,14.27,13,re-tint,machine down
ASPTNTEVT00027907,2024-06-12,ASPTINT00015,ASPDLR000424,W001,22.03,28,cancelled,machine down
ASPTNTEVT00027908,2025-07-22,ASPTINT00413,ASPDLR000714,R156,26.98,29,cancelled,shade mismatch
ASPTNTEVT00027909,2025-02-24,ASPTINT00138,ASPDLR000780,W001,52.79,23,cancelled,machine down
ASPTNTEVT00027910,09/09/2024,ASPTINT00060,ASPDLR000080,Y076,43.68,2,re-tint,machine down
ASPTNTEVT00027911,2025-05-25,ASPTINT00466,ASPDLR000169,N093,10.83,2,cancelled,
ASPTNTEVT00027912,2024-05-30,ASPTINT00084,ASPDLR000540,W001,44.39,28,service error,shade mismatch
ASPTNTEVT00027913,2025-05-04,ASPTINT00261,ASPDLR000337,W001,20.21,27,re-tint,power cut
ASPTNTEVT00027914,2024-04-03,ASPTINT00289,ASPDLR000328,missing,4.92,24,manual formula,machine down
ASPTNTEVT00027915,2026-02-12,ASPTINT00534,ASPDLR000235,L124,57.50,25,cancelled,machine down
ASPTNTEVT00027916,2025-01-15,ASPTINT00205,ASPDLR000482,L124,8.97,17,service error,shade mismatch
ASPTNTEVT00027917,2025-04-06,ASPTINT00018,ASPDLR000898,N093,3.12,24,cancelled,
ASPTNTEVT00027918,2026-01-19,ASPTINT00561,ASPDLR000368,L124,39.68,17,manual formula,shade mismatch
ASPTNTEVT00027919,2025-06-02,ASPTINT00318,ASPDLR000682,N093,44.50,34,cancelled,machine down
ASPTNTEVT00027920,2024-06-10,ASPTINT00570,ASPDLR000421,L124,14.94,33,re-tint,machine down
ASPTNTEVT00027921,2024-10-31,ASPTINT00124,ASPDLR000101,missing,19.39,31,cancelled,machine down
ASPTNTEVT00027922,2025-03-13,ASPTINT00505,ASPDLR000450,N093,28.08,1,cancelled,power cut
ASPTNTEVT00027923,2025-08-09,ASPTINT00612,ASPDLR000533,custom,27.18,26,manual formula,machine down
ASPTNTEVT00027924,2024-09-21,ASPTINT00219,ASPDLR000101,R156,31.17,17,service error,machine down
ASPTNTEVT00027925,31-Aug-25,ASPTINT00124,ASPDLR000101,missing,39.27,22,re-tint,power cut
ASPTNTEVT00027926,2025-10-19,ASPTINT00232,ASPDLR000336,custom,51.15,31,cancelled,manual entry
ASPTNTEVT00027927,2025-10-23,ASPTINT00437,ASPDLR000017,N093,21.53,28,dispensed,machine down
ASPTNTEVT00027928,2025-04-18,ASPTINT00225,ASPDLR000557,N093,28.70,30,re-tint,power cut
ASPTNTEVT00027929,09-Nov-24,ASPTINT00519,ASPDLR000178,N093,19.58,14,dispensed,machine down
ASPTNTEVT00027930,02/04/2026,ASPTINT00631,ASPDLR000517,Y076,30.67,22,re-tint,shade mismatch
ASPTNTEVT00027931,2024-05-19,ASPTINT00322,ASPDLR000469,L124,37.63,20,service error,
ASPTNTEVT00027932,2024-10-11,ASPTINT00370,ASPDLR000953,missing,5.54,30,dispensed,machine down
ASPTNTEVT00027933,2025-08-01,ASPTINT00015,ASPDLR000424,missing,14.56,9,dispensed,machine down
ASPTNTEVT00027934,2025-07-22,ASPTINT00352,ASPDLR000269,custom,23.98,5,manual formula,power cut
ASPTNTEVT00027935,2025-07-27,ASPTINT00278,ASPDLR000440,N093,38.75,8,dispensed,shade mismatch
ASPTNTEVT00027936,2024-12-18,ASPTINT00204,ASPDLR000474,L124,1.88,11,cancelled,manual entry
ASPTNTEVT00027937,03/10/2024,ASPTINT00050,ASPDLR000256,L124,15.95,27,dispensed,machine down
ASPTNTEVT00027938,07/01/2026,ASPTINT00250,ASPDLR000856,Y076,53.69,19,manual formula,machine down
ASPTNTEVT00027939,2025-09-09,ASPTINT00053,ASPDLR000332,custom,31.21,26,manual formula,manual entry
ASPTNTEVT00027940,2026-02-09,ASPTINT00444,ASPDLR000485,R156,25.21,35,manual formula,
ASPTNTEVT00027941,17/08/2024,ASPTINT00119,ASPDLR000185,W001,11.56,10,dispensed,machine down
ASPTNTEVT00027942,2025-02-21,ASPTINT00240,ASPDLR000325,N093,4.12,4,cancelled,power cut
ASPTNTEVT00027943,09/11/2025,ASPTINT00527,ASPDLR000647,Y076,7.25,26,service error,power cut
ASPTNTEVT00027944,2024-10-04,ASPTINT00153,ASPDLR000243,W001,29.39,7,re-tint,power cut
ASPTNTEVT00027945,2025-10-06,ASPTINT00221,ASPDLR000731,R156,18.39,31,manual formula,
ASPTNTEVT00027946,2026-02-04,ASPTINT00110,ASPDLR000282,W001,19.59,2,manual formula,power cut
ASPTNTEVT00027947,2025-03-23,ASPTINT00196,ASPDLR000845,W001,16.50,9,dispensed,manual entry
ASPTNTEVT00027948,2025-12-30,ASPTINT00422,ASPDLR000045,missing,43.33,22,service error,shade mismatch
ASPTNTEVT00027949,2025-12-04,ASPTINT00646,ASPDLR000464,custom,47.65,16,cancelled,machine down
ASPTNTEVT00027950,2024-12-15,ASPTINT00397,ASPDLR000751,R156,6.01,33,dispensed,power cut
ASPTNTEVT00027951,2025-10-18,ASPTINT00161,ASPDLR000241,custom,47.06,17,manual formula,manual entry
ASPTNTEVT00027952,2026-03-17,ASPTINT00575,ASPDLR000158,custom,15.24,11,service error,power cut
ASPTNTEVT00027953,2025-05-12,ASPTINT00239,ASPDLR000687,missing,45.40,19,manual formula,manual entry
ASPTNTEVT00027954,2024-08-13,ASPTINT00359,ASPDLR000895,custom,59.74,29,cancelled,manual entry
ASPTNTEVT00027955,09/06/2024,ASPTINT00465,ASPDLR000334,W001,52.81,35,service error,machine down
ASPTNTEVT00027956,2026-02-08,ASPTINT00576,ASPDLR000709,missing,51.14,14,manual formula,shade mismatch
ASPTNTEVT00027957,13/09/2024,ASPTINT00412,ASPDLR000770,Y076,47.24,26,cancelled,manual entry
ASPTNTEVT00027958,2025-02-21,ASPTINT00266,ASPDLR000786,W001,53.78,5,service error,manual entry
ASPTNTEVT00027959,2025-03-05,ASPTINT00277,ASPDLR000112,Y076,12.86,26,dispensed,manual entry
ASPTNTEVT00027960,28/08/2025,ASPTINT00390,ASPDLR000451,custom,52.70,14,re-tint,machine down
ASPTNTEVT00027961,01-Sep-25,ASPTINT00155,ASPDLR000994,missing,46.97,22,manual formula,power cut
ASPTNTEVT00027962,2024-08-30,ASPTINT00177,ASPDLR000684,L124,55.67,18,cancelled,
ASPTNTEVT00027963,08/21/2025,ASPTINT00636,ASPDLR000219,L124,13.01,2,cancelled,machine down
ASPTNTEVT00027964,2024-11-21,ASPTINT00203,ASPDLR000994,missing,9.55,22,cancelled,shade mismatch
ASPTNTEVT00027965,06/08/2024,ASPTINT00146,ASPDLR000267,Y076,44.25,17,cancelled,shade mismatch
ASPTNTEVT00027966,2025-04-16,ASPTINT00405,ASPDLR000106,Y076,28.63,29,manual formula,manual entry
ASPTNTEVT00027967,2025-02-14,ASPTINT00537,ASPDLR000127,missing,33.76,19,cancelled,machine down
ASPTNTEVT00027968,2025-08-21,ASPTINT00167,ASPDLR000792,Y076,43.97,31,service error,power cut
ASPTNTEVT00027969,12/04/2025,ASPTINT00339,ASPDLR000737,Y076,55.34,20,dispensed,shade mismatch
ASPTNTEVT00027970,2024-09-11,ASPTINT00391,ASPDLR000871,missing,20.54,11,service error,
ASPTNTEVT00027971,2025-07-10,ASPTINT00483,ASPDLR000799,missing,27.91,8,service error,
ASPTNTEVT00027972,2024-10-19,ASPTINT00160,ASPDLR000249,custom,12.83,19,dispensed,manual entry
ASPTNTEVT00027973,2025-11-21,ASPTINT00340,ASPDLR000271,N093,2.33,10,manual formula,
ASPTNTEVT00027974,2024-04-27,ASPTINT00511,ASPDLR000817,custom,57.17,1,cancelled,machine down
ASPTNTEVT00027975,2024-05-20,ASPTINT00615,ASPDLR000381,missing,24.83,20,re-tint,manual entry
ASPTNTEVT00027976,2024-06-21,ASPTINT00091,ASPDLR000724,L124,25.80,28,re-tint,shade mismatch
ASPTNTEVT00027977,08/25/2024,ASPTINT00350,ASPDLR000847,W001,13.06,12,manual formula,manual entry
ASPTNTEVT00027978,13-Nov-25,ASPTINT00597,ASPDLR000352,W001,6.61,20,service error,shade mismatch
ASPTNTEVT00027979,2026-02-18,ASPTINT00230,ASPDLR000617,N093,41.43,3,dispensed,shade mismatch
ASPTNTEVT00027980,2024-12-14,ASPTINT00591,ASPDLR000448,Y076,8.92,20,service error,
ASPTNTEVT00027981,2024-10-07,ASPTINT00586,ASPDLR000977,N093,12.49,23,re-tint,machine down
ASPTNTEVT00027982,2024-04-26,ASPTINT00055,ASPDLR000775,missing,32.67,13,cancelled,manual entry
ASPTNTEVT00027983,2024-09-15,ASPTINT00374,ASPDLR000202,custom,47.12,20,manual formula,manual entry
ASPTNTEVT00027984,2024-06-28,ASPTINT00563,ASPDLR000039,L124,47.99,28,service error,power cut
ASPTNTEVT00027985,19-Aug-24,ASPTINT00113,ASPDLR000295,Y076,5.38,32,cancelled,manual entry
ASPTNTEVT00027986,2025-07-17,ASPTINT00333,ASPDLR000157,custom,7.06,31,cancelled,power cut
ASPTNTEVT00027987,2025-07-06,ASPTINT00499,ASPDLR000681,N093,31.14,34,re-tint,machine down
ASPTNTEVT00027988,01/09/2024,ASPTINT00106,ASPDLR000990,Y076,2.80,32,re-tint,machine down
ASPTNTEVT00027989,2025-10-14,ASPTINT00402,ASPDLR000583,W001,34.08,4,re-tint,shade mismatch
ASPTNTEVT00027990,08/13/2025,ASPTINT00174,ASPDLR000034,W001,3.65,8,re-tint,power cut
ASPTNTEVT00027991,2025-03-03,ASPTINT00026,ASPDLR000710,W001,22.69,27,dispensed,machine down
ASPTNTEVT00027992,2024-06-29,ASPTINT00566,ASPDLR000701,missing,25.36,3,service error,
ASPTNTEVT00027993,08/07/2025,ASPTINT00465,ASPDLR000334,missing,10.92,20,re-tint,shade mismatch
ASPTNTEVT00027994,2025-04-01,ASPTINT00564,ASPDLR000502,custom,10.46,3,manual formula,power cut
ASPTNTEVT00027995,2025-10-22,ASPTINT00630,ASPDLR000114,custom,9.83,2,dispensed,manual entry
ASPTNTEVT00027996,2025-04-20,ASPTINT00453,ASPDLR000899,custom,57.82,10,re-tint,
ASPTNTEVT00027997,2025-04-16,ASPTINT00423,ASPDLR000130,W001,37.66,1,service error,manual entry
ASPTNTEVT00027998,2024-10-20,ASPTINT00292,ASPDLR000010,L124,32.14,34,dispensed,shade mismatch
ASPTNTEVT00027999,21-Apr-25,ASPTINT00619,ASPDLR000259,missing,59.79,33,manual formula,
ASPTNTEVT00028000,2024-09-25,ASPTINT00574,ASPDLR000469,custom,13.78,25,re-tint,
ASPTNTEVT00028001,05/07/2024,ASPTINT00599,ASPDLR000036,W001,51.19,9,cancelled,manual entry
ASPTNTEVT00028002,03/24/2025,ASPTINT00493,ASPDLR000973,W001,36.75,14,service error,power cut
ASPTNTEVT00028003,10/21/2025,ASPTINT00287,ASPDLR000857,L124,42.22,21,manual formula,
ASPTNTEVT00028004,2024-05-04,ASPTINT00565,ASPDLR000535,W001,17.01,11,dispensed,manual entry
ASPTNTEVT00028005,2025-06-05,ASPTINT00336,ASPDLR000212,custom,24.70,8,dispensed,
ASPTNTEVT00028006,21-Jun-24,ASPTINT00442,ASPDLR000982,custom,5.01,2,service error,
ASPTNTEVT00028007,23/01/2026,ASPTINT00341,ASPDLR000570,Y076,14.91,5,cancelled,
ASPTNTEVT00028008,2024-08-04,ASPTINT00208,ASPDLR000373,W001,26.44,4,re-tint,machine down
ASPTNTEVT00028009,2025-11-08,ASPTINT00298,ASPDLR000807,custom,39.38,16,re-tint,
ASPTNTEVT00028010,2024-06-11,ASPTINT00090,ASPDLR000142,custom,44.41,26,dispensed,manual entry
ASPTNTEVT00028011,2026-03-16,ASPTINT00397,ASPDLR000751,W001,36.02,35,service error,
ASPTNTEVT00028012,2025-10-19,ASPTINT00091,ASPDLR000724,Y076,6.71,23,dispensed,
ASPTNTEVT00028013,30/04/2025,ASPTINT00105,ASPDLR000233,custom,15.56,26,re-tint,machine down
ASPTNTEVT00028014,2026-03-18,ASPTINT00491,ASPDLR000110,L124,10.78,29,re-tint,
ASPTNTEVT00028015,2024-07-05,ASPTINT00145,ASPDLR000969,R156,8.68,35,cancelled,power cut
ASPTNTEVT00028016,2026-02-12,ASPTINT00228,ASPDLR000709,N093,37.45,17,service error,power cut
ASPTNTEVT00028017,02-Jan-25,ASPTINT00258,ASPDLR000212,R156,5.68,20,manual formula,power cut
ASPTNTEVT00028018,2025-11-30,ASPTINT00045,ASPDLR000459,N093,46.90,31,manual formula,power cut
ASPTNTEVT00028019,06/09/2025,ASPTINT00508,ASPDLR000973,R156,35.00,6,manual formula,machine down
ASPTNTEVT00028020,2026-03-26,ASPTINT00146,ASPDLR000267,L124,49.91,35,manual formula,power cut
ASPTNTEVT00028021,2024-04-19,ASPTINT00422,ASPDLR000045,R156,15.75,14,re-tint,shade mismatch
ASPTNTEVT00028022,2025-03-28,ASPTINT00427,ASPDLR000254,Y076,59.29,21,service error,machine down
ASPTNTEVT00028023,2024-05-16,ASPTINT00288,ASPDLR000562,N093,57.97,20,service error,shade mismatch
ASPTNTEVT00028024,07/03/2025,ASPTINT00080,ASPDLR000318,L124,44.14,6,manual formula,machine down
ASPTNTEVT00028025,2024-09-02,ASPTINT00547,ASPDLR000883,R156,35.92,11,re-tint,manual entry
ASPTNTEVT00028026,2024-10-11,ASPTINT00397,ASPDLR000751,custom,55.98,21,re-tint,power cut
ASPTNTEVT00028027,15/03/2026,ASPTINT00490,ASPDLR000623,R156,56.04,24,manual formula,manual entry
ASPTNTEVT00028028,2026-01-15,ASPTINT00323,ASPDLR000191,Y076,30.97,22,dispensed,
